                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   44269949 |   43897811 |   43762096 |   43765129 |   37855773 |   37819614 |   37721641 |   37720933 |   43515802 |   42891920 |   43301190 |   42709844 |   37384738 |   37322409 |   37262757 |   37147966
  Cycles                             |   51526040 |   51526040 |   51526040 |   51526040 |   39088720 |   39088720 |   39088720 |   39088720 |   51526040 |   51526040 |   51526040 |   51526040 |   39088720 |   39088720 |   39088720 |   39088720
  IPC                                |       0.86 |       0.85 |       0.85 |       0.85 |       0.97 |       0.97 |       0.97 |       0.97 |       0.84 |       0.83 |       0.84 |       0.83 |       0.96 |       0.95 |       0.95 |       0.95
  Time (ns)                          |   17767600 |   17767600 |   17767600 |   17767600 |   17767600 |   17767600 |   17767600 |   17767600 |   17767600 |   17767600 |   17767600 |   17767600 |   17767600 |   17767600 |   17767600 |   17767600
  Idle time (ns)                     |        294 |     320267 |     324390 |     327036 |     329644 |     332282 |     334890 |     337528 |     340136 |     342774 |     345382 |     348020 |     350628 |     353266 |     355874 |     358512
  Idle time (%)                      |       0.0% |       1.8% |       1.8% |       1.8% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       1.9% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4825701 |    4846554 |    4817041 |    4817996 |    3196748 |    3183743 |    3163256 |    3163813 |    4756913 |    4592811 |    4714140 |    4554314 |    3090053 |    3079755 |    3066283 |    3041455
  num incorrect                      |      12972 |       2812 |       2822 |       2956 |       2657 |       2765 |       2814 |       2838 |       3555 |       3555 |       4551 |       4755 |       4493 |       4615 |       4699 |       5017
  misprediction rate                 |      0.27% |      0.06% |      0.06% |      0.06% |      0.08% |      0.09% |      0.09% |      0.09% |      0.07% |      0.08% |      0.10% |      0.10% |      0.15% |      0.15% |      0.15% |      0.16%
  mpki                               |       0.29 |       0.06 |       0.06 |       0.07 |       0.07 |       0.07 |       0.07 |       0.08 |       0.08 |       0.08 |       0.11 |       0.11 |       0.12 |       0.12 |       0.13 |       0.14
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5272237 |    5168663 |    5164470 |    5189629 |    5054585 |    5076338 |    5080492 |    5097867 |    5266815 |    5251995 |    5252808 |    5252806 |    5144739 |    5147235 |    5155036 |    5173920
    num misses                       |        131 |         21 |         21 |         21 |         21 |         23 |         23 |         23 |         23 |         21 |         23 |         23 |         23 |         21 |         23 |         21
