                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10927067 |    3045258 |    2994440 |    3078789 |    2735506 |    3086518 |    3049915 |    2945019 |    2582560 |    3002134 |    3038361 |    3020921 |    2833272 |    2994314 |    3041422 |    3010119
  Cycles                             |   11129600 |   11129600 |   11129600 |   11129600 |    8347200 |    8347200 |    8347200 |    8347200 |   11129600 |   11129600 |   11129600 |   11129600 |    8347200 |    8347200 |    8347200 |    8347200
  IPC                                |       0.98 |       0.27 |       0.27 |       0.28 |       0.33 |       0.37 |       0.37 |       0.35 |       0.23 |       0.27 |       0.27 |       0.27 |       0.34 |       0.36 |       0.36 |       0.36
  Time (ns)                          |    2782400 |    2782400 |    2782400 |    2782400 |    2782400 |    2782400 |    2782400 |    2782400 |    2782400 |    2782400 |    2782400 |    2782400 |    2782400 |    2782400 |    2782400 |    2782400
  Idle time (ns)                     |       1564 |    2317951 |    2318246 |    2318527 |    2308645 |    2308693 |    2308793 |    2308918 |    2318770 |    2319120 |    2319183 |    2319152 |    2309315 |    2308972 |    2309454 |    2309592
  Idle time (%)                      |       0.1% |      83.3% |      83.3% |      83.3% |      83.0% |      83.0% |      83.0% |      83.0% |      83.3% |      83.3% |      83.4% |      83.4% |      83.0% |      83.0% |      83.0% |      83.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1313390 |     978522 |     960016 |     993558 |     855770 |    1002529 |     986273 |     944066 |     787263 |     962180 |     977384 |     970780 |     895000 |     964482 |     984269 |     970931
  num incorrect                      |      76362 |       3181 |       3915 |       2710 |       6843 |       1776 |       2529 |       3879 |       9685 |       3826 |       3295 |       3684 |       5486 |       3054 |       2461 |       2780
  misprediction rate                 |      5.49% |      0.32% |      0.41% |      0.27% |      0.79% |      0.18% |      0.26% |      0.41% |      1.22% |      0.40% |      0.34% |      0.38% |      0.61% |      0.32% |      0.25% |      0.29%
  mpki                               |       6.99 |       1.04 |       1.31 |       0.88 |       2.50 |       0.58 |       0.83 |       1.32 |       3.75 |       1.27 |       1.08 |       1.22 |       1.94 |       1.02 |       0.81 |       0.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1388862 |      30662 |      31368 |      26242 |      50406 |      19540 |      23606 |      30998 |      68410 |      32776 |      29410 |      29549 |      44314 |      27571 |      23075 |      26060
    num misses                       |        169 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26
    miss rate                        |      0.01% |      0.08% |      0.08% |      0.10% |      0.05% |      0.13% |      0.11% |      0.08% |      0.04% |      0.08% |      0.09% |      0.09% |      0.06% |      0.10% |      0.11% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2647390 |     557680 |     552249 |     561054 |     523538 |     557080 |     554506 |     542783 |     511935 |     552407 |     556595 |     553897 |     532916 |     547908 |     552607 |     549130
    num misses                       |       1488 |        134 |        165 |        188 |        117 |        115 |        116 |        105 |        127 |        124 |        154 |        141 |        116 |        113 |        117 |        120
    miss rate                        |      0.06% |      0.02% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.14 |       0.04 |       0.06 |       0.06 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1657 |        160 |        191 |        214 |        143 |        141 |        142 |        131 |        153 |        150 |        180 |        167 |        142 |        141 |        143 |        146
    num misses                       |        587 |        129 |        129 |        130 |        121 |        120 |        121 |        118 |        127 |        126 |        124 |        134 |        120 |        125 |        122 |        123
    miss rate                        |     35.43% |     80.62% |     67.54% |     60.75% |     84.62% |     85.11% |     85.21% |     90.08% |     83.01% |     84.00% |     68.89% |     80.24% |     84.51% |     88.65% |     85.31% |     84.25%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1388862 |      30662 |      31368 |      26242 |      50406 |      19540 |      23606 |      30998 |      68410 |      32776 |      29410 |      29549 |      44314 |      27571 |      23075 |      26060
    num cache misses                 |       2717 |        170 |        170 |        170 |        170 |        170 |        169 |        169 |        170 |        170 |        169 |        169 |        169 |        177 |        170 |        170
    miss rate                        |      0.20% |      0.55% |      0.54% |      0.65% |      0.34% |      0.87% |      0.72% |      0.55% |      0.25% |      0.52% |      0.57% |      0.57% |      0.38% |      0.64% |      0.74% |      0.65%
    mpki                             |       0.25 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2647390 |     557680 |     552249 |     561054 |     523538 |     557080 |     554506 |     542783 |     511935 |     552407 |     556595 |     553897 |     532916 |     547908 |     552607 |     549130
    num cache misses                 |      32427 |       6968 |       7061 |       6879 |       7186 |       6761 |       6744 |       6775 |       7320 |       6884 |       6909 |       6823 |       7013 |       6910 |       6781 |       6860
    miss rate                        |      1.22% |      1.25% |      1.28% |      1.23% |      1.37% |      1.21% |      1.22% |      1.25% |      1.43% |      1.25% |      1.24% |      1.23% |      1.32% |      1.26% |      1.23% |      1.25%
    mpki                             |       2.97 |       2.29 |       2.36 |       2.23 |       2.63 |       2.19 |       2.21 |       2.30 |       2.83 |       2.29 |       2.27 |       2.26 |       2.48 |       2.31 |       2.23 |       2.28
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      37419 |       7184 |       7298 |       7090 |       7475 |       6967 |       6965 |       7018 |       7798 |       7268 |       7281 |       7196 |       7418 |       7278 |       7139 |       7232
    num cache misses                 |      22807 |       6832 |       6898 |       6756 |       6949 |       6700 |       6668 |       6752 |       7055 |       6771 |       6785 |       6811 |       6849 |       6806 |       6711 |       6764
    miss rate                        |     60.95% |     95.10% |     94.52% |     95.29% |     92.96% |     96.17% |     95.74% |     96.21% |     90.47% |     93.16% |     93.19% |     94.65% |     92.33% |     93.51% |     94.00% |     93.53%
    mpki                             |       2.09 |       2.24 |       2.30 |       2.19 |       2.54 |       2.17 |       2.19 |       2.29 |       2.73 |       2.26 |       2.23 |       2.25 |       2.42 |       2.27 |       2.21 |       2.25
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      25815 |       6877 |       6965 |       6797 |       7068 |       6736 |       6720 |       6826 |       7363 |       6984 |       6987 |       7016 |       7085 |       6998 |       6899 |       6966
    num cache misses                 |      19028 |       3477 |       3497 |       3481 |       3675 |       3492 |       3473 |       3564 |       4067 |       3917 |       3894 |       3906 |       3864 |       3762 |       3759 |       3790
    miss rate                        |     73.71% |     50.56% |     50.21% |     51.21% |     51.99% |     51.84% |     51.68% |     52.21% |     55.24% |     56.09% |     55.73% |     55.67% |     54.54% |     53.76% |     54.49% |     54.41%
    mpki                             |       1.74 |       1.14 |       1.17 |       1.13 |       1.34 |       1.13 |       1.14 |       1.21 |       1.57 |       1.30 |       1.28 |       1.29 |       1.36 |       1.26 |       1.24 |       1.26
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10360 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10289 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.61 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.53 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.35 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.27 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10356 |         75 |         77 |         70 |         77 |         90 |         58 |         84 |         57 |         51 |         59 |         64 |         54 |         58 |         61 |         72
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1204 |       1079 |       1112 |       1068 |       1189 |       1101 |       1096 |       1101 |       1544 |       1452 |       1426 |       1409 |       1409 |       1371 |       1335 |       1372
