                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   31932446 |   30660634 |   32390815 |   32741693 |          0 |          0 |          0 |          0 |   32353732 |   32009294 |   31421831 |   31779691 |   31028422 |   31681981 |   31445509 |   32026826
  Cycles                             |   31050010 |   31050010 |   31050010 |   31050010 |   23555180 |   23555180 |   23555180 |   23555180 |   31050010 |   31050010 |   31050010 |   31050010 |   23555180 |   23555180 |   23555180 |   23555180
  IPC                                |       1.03 |       0.99 |       1.04 |       1.05 |       0.00 |       0.00 |       0.00 |       0.00 |       1.04 |       1.03 |       1.01 |       1.02 |       1.32 |       1.35 |       1.33 |       1.36
  Time (ns)                          |   10706900 |   10706900 |   10706900 |   10706900 |   10706900 |   10706900 |   10706900 |   10706900 |   10706900 |   10706900 |   10706900 |   10706900 |   10706900 |   10706900 |   10706900 |   10706900
  Idle time (ns)                     |     429461 |     427733 |     425489 |     487486 |   10706900 |   10706900 |   10706900 |   10706900 |     344302 |     543624 |     652983 |     598653 |     426975 |     664895 |     426247 |     424761
  Idle time (%)                      |       4.0% |       4.0% |       4.0% |       4.6% |     100.0% |     100.0% |     100.0% |     100.0% |       3.2% |       5.1% |       6.1% |       5.6% |       4.0% |       6.2% |       4.0% |       4.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5703324 |    5191695 |    5779083 |    5917668 |          0 |          0 |          0 |          0 |    5592242 |    5764213 |    5437799 |    5600654 |    5345209 |    5648209 |    5493411 |    5730540
  num incorrect                      |     160895 |     170019 |     170959 |     166966 |          0 |          0 |          0 |          0 |     172998 |     166443 |     161337 |     161560 |     169702 |     159241 |     168702 |     170082
  misprediction rate                 |      2.74% |      3.17% |      2.87% |      2.74% |      0.00% |      0.00% |      0.00% |      0.00% |      3.00% |      2.81% |      2.88% |      2.80% |      3.08% |      2.74% |      2.98% |      2.88%
  mpki                               |       5.04 |       5.55 |       5.28 |       5.10 |       0.00 |       0.00 |       0.00 |       0.00 |       5.35 |       5.20 |       5.13 |       5.08 |       5.47 |       5.03 |       5.36 |       5.31
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1030179 |    1100361 |    1010651 |     994686 |          0 |          0 |          0 |          0 |    1144327 |     958176 |    1015933 |     995363 |    1062162 |     953064 |    1055317 |     982383
    num misses                       |         29 |         29 |         29 |         29 |          0 |          0 |          0 |          0 |        344 |         29 |         29 |         29 |         29 |         29 |         29 |         29
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.03% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   10803897 |   10936216 |   10987310 |   10978782 |          0 |          0 |          0 |          0 |   11443558 |   10758889 |   11040604 |   10953455 |   10887908 |   10794332 |   10898888 |   10824520
    num misses                       |       2022 |        299 |        287 |        297 |          0 |          0 |          0 |          0 |       3549 |        253 |       1971 |        295 |       1504 |       1513 |        260 |        256
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.03% |      0.00% |      0.02% |      0.00% |      0.01% |      0.01% |      0.00% |      0.00%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.11 |       0.01 |       0.06 |       0.01 |       0.05 |       0.05 |       0.01 |       0.01
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2051 |        328 |        316 |        326 |          0 |          0 |          0 |          0 |       3893 |        282 |       2000 |        324 |       1533 |       1542 |        289 |        285
    num misses                       |        182 |        186 |        188 |        189 |          0 |          0 |          0 |          0 |        654 |        185 |        190 |        191 |        186 |        182 |        186 |        182
    miss rate                        |      8.87% |     56.71% |     59.49% |     57.98% |      0.00% |      0.00% |      0.00% |      0.00% |     16.80% |     65.60% |      9.50% |     58.95% |     12.13% |     11.80% |     64.36% |     63.86%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1030179 |    1100361 |    1010651 |     994686 |          0 |          0 |          0 |          0 |    1144327 |     958176 |    1015933 |     995363 |    1062162 |     953064 |    1055317 |     982383
    num cache misses                 |        312 |        314 |        313 |        317 |          0 |          0 |          0 |          0 |      11951 |        311 |        312 |        310 |        320 |        319 |        310 |        318
    miss rate                        |      0.03% |      0.03% |      0.03% |      0.03% |       inf% |       inf% |       inf% |       inf% |      1.04% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |        inf |        inf |        inf |        inf |       0.37 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   10803897 |   10936216 |   10987310 |   10978782 |          0 |          0 |          0 |          0 |   11443558 |   10758889 |   11040604 |   10953455 |   10887908 |   10794332 |   10898888 |   10824520
    num cache misses                 |     603739 |     632986 |     620545 |     618138 |          0 |          0 |          0 |          0 |     649726 |     606941 |     642250 |     629205 |     628239 |     622377 |     626448 |     614524
    miss rate                        |      5.59% |      5.79% |      5.65% |      5.63% |       inf% |       inf% |       inf% |       inf% |      5.68% |      5.64% |      5.82% |      5.74% |      5.77% |      5.77% |      5.75% |      5.68%
    mpki                             |      18.91 |      20.64 |      19.16 |      18.88 |        inf |        inf |        inf |        inf |      20.08 |      18.96 |      20.44 |      19.80 |      20.25 |      19.64 |      19.92 |      19.19
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     610403 |     641139 |     629310 |     626944 |          0 |          0 |          0 |          0 |     671029 |     614821 |     650773 |     636259 |     635763 |     629544 |     634402 |     623377
    num cache misses                 |      80225 |      80058 |      81991 |      81918 |          0 |          0 |          0 |          0 |      88878 |      80867 |      78099 |      79600 |      80672 |      79779 |      80177 |      80800
    miss rate                        |     13.14% |     12.49% |     13.03% |     13.07% |       inf% |       inf% |       inf% |       inf% |     13.25% |     13.15% |     12.00% |     12.51% |     12.69% |     12.67% |     12.64% |     12.96%
    mpki                             |       2.51 |       2.61 |       2.53 |       2.50 |        inf |        inf |        inf |        inf |       2.75 |       2.53 |       2.49 |       2.50 |       2.60 |       2.52 |       2.55 |       2.52
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      86991 |      88327 |      90456 |      90419 |          0 |          0 |          0 |          0 |      99165 |      88447 |      86729 |      86755 |      87886 |      87052 |      88240 |      89327
