                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  128603607 |  131996924 |  131330177 |  132087974 |  113965603 |  118213020 |  117219494 |  117570062 |  130934861 |  130917182 |  131976216 |  131823200 |  113423001 |  116310875 |  120728118 |  115179446
  Cycles                             |   76057600 |   76057600 |   76057600 |   76057600 |   57043200 |   57043200 |   57043200 |   57043200 |   76057600 |   76057600 |   76057600 |   76057600 |   57043200 |   57043200 |   57043200 |   57043200
  IPC                                |       1.69 |       1.74 |       1.73 |       1.74 |       2.00 |       2.07 |       2.05 |       2.06 |       1.72 |       1.72 |       1.74 |       1.73 |       1.99 |       2.04 |       2.12 |       2.02
  Time (ns)                          |   19014400 |   19014400 |   19014400 |   19014400 |   19014400 |   19014400 |   19014400 |   19014400 |   19014400 |   19014400 |   19014400 |   19014400 |   19014400 |   19014400 |   19014400 |   19014400
  Idle time (ns)                     |       1409 |     624771 |     623368 |     623549 |     611855 |     611919 |     612019 |     612300 |     732783 |     680164 |     877988 |     732531 |     722791 |     722521 |     838735 |     722835
  Idle time (%)                      |       0.0% |       3.3% |       3.3% |       3.3% |       3.2% |       3.2% |       3.2% |       3.2% |       3.9% |       3.6% |       4.6% |       3.9% |       3.8% |       3.8% |       4.4% |       3.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   13671691 |   14968352 |   14746108 |   14998497 |    8958119 |   10373934 |   10042566 |   10159586 |   14614363 |   14608676 |   14961488 |   14910687 |    8777218 |    9739886 |   11212290 |    9362734
  num incorrect                      |      46025 |      38127 |      38126 |      38162 |      38120 |      38117 |      38132 |      38124 |      38155 |      38120 |      38123 |      38118 |      38127 |      38117 |      38120 |      38121
  misprediction rate                 |      0.34% |      0.25% |      0.26% |      0.25% |      0.42% |      0.37% |      0.38% |      0.37% |      0.26% |      0.26% |      0.25% |      0.25% |      0.43% |      0.39% |      0.34% |      0.41%
  mpki                               |       0.36 |       0.29 |       0.29 |       0.29 |       0.33 |       0.32 |       0.33 |       0.32 |       0.29 |       0.29 |       0.29 |       0.29 |       0.34 |       0.33 |       0.32 |       0.33
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9465928 |    9345806 |    9345806 |    9345931 |    9345615 |    9345615 |    9345726 |    9345615 |    9345740 |    9345615 |    9345766 |    9345615 |    9345615 |    9345615 |    9345615 |    9345616
    num misses                       |        211 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   39117454 |   39425777 |   39314648 |   39441190 |   36420138 |   37128031 |   36962756 |   37020906 |   39248594 |   39245410 |   39422223 |   39396408 |   36329749 |   36811007 |   37547224 |   36622441
    num misses                       |      24419 |      22254 |      22821 |      22346 |      22629 |      22684 |      22823 |      22666 |      23113 |      24823 |      22213 |      22231 |      22523 |      22867 |      23210 |      22741
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.19 |       0.17 |       0.17 |       0.17 |       0.20 |       0.19 |       0.19 |       0.19 |       0.18 |       0.19 |       0.17 |       0.17 |       0.20 |       0.20 |       0.19 |       0.20
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      24630 |      22279 |      22846 |      22371 |      22654 |      22709 |      22848 |      22691 |      23138 |      24848 |      22238 |      22256 |      22548 |      22892 |      23235 |      22766
    num misses                       |       5543 |       4506 |       4517 |       4511 |       4742 |       4540 |       4528 |       4625 |       4574 |       4733 |       4536 |       4522 |       4574 |       4529 |       4504 |       4628
    miss rate                        |     22.51% |     20.23% |     19.77% |     20.16% |     20.93% |     19.99% |     19.82% |     20.38% |     19.77% |     19.05% |     20.40% |     20.32% |     20.29% |     19.78% |     19.38% |     20.33%
    mpki                             |       0.04 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.04 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9465928 |    9345806 |    9345806 |    9345931 |    9345615 |    9345615 |    9345726 |    9345615 |    9345740 |    9345615 |    9345766 |    9345615 |    9345615 |    9345615 |    9345615 |    9345616
    num cache misses                 |      12754 |       2645 |       2245 |       2263 |       7564 |       7605 |       7637 |       7672 |       2481 |       2712 |       2448 |       2248 |       7595 |       7591 |       7605 |       7675
    miss rate                        |      0.13% |      0.03% |      0.02% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08% |      0.03% |      0.03% |      0.03% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.10 |       0.02 |       0.02 |       0.02 |       0.07 |       0.06 |       0.07 |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.07 |       0.07 |       0.06 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   39117454 |   39425777 |   39314648 |   39441190 |   36420138 |   37128031 |   36962756 |   37020906 |   39248594 |   39245410 |   39422223 |   39396408 |   36329749 |   36811007 |   37547224 |   36622441
    num cache misses                 |    3968590 |    3951732 |    3950503 |    3950758 |    3950669 |    3951052 |    3950100 |    3950238 |    3950114 |    3950886 |    3949848 |    3950746 |    3950845 |    3951687 |    3950911 |    3951288
    miss rate                        |     10.15% |     10.02% |     10.05% |     10.02% |     10.85% |     10.64% |     10.69% |     10.67% |     10.06% |     10.07% |     10.02% |     10.03% |     10.87% |     10.74% |     10.52% |     10.79%
    mpki                             |      30.86 |      29.94 |      30.08 |      29.91 |      34.67 |      33.42 |      33.70 |      33.60 |      30.17 |      30.18 |      29.93 |      29.97 |      34.83 |      33.98 |      32.73 |      34.31
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4031783 |    4002618 |    4001513 |    4001672 |    4007154 |    4007590 |    4006976 |    4007203 |    4002599 |    4003304 |    4001869 |    4002624 |    4008506 |    4009077 |    4008204 |    4008955
    num cache misses                 |     464938 |     439039 |     444774 |     445101 |     487691 |     483255 |     492893 |     490228 |     445478 |     442001 |     437627 |     440555 |     494203 |     483608 |     482368 |     494678
    miss rate                        |     11.53% |     10.97% |     11.12% |     11.12% |     12.17% |     12.06% |     12.30% |     12.23% |     11.13% |     11.04% |     10.94% |     11.01% |     12.33% |     12.06% |     12.03% |     12.34%
    mpki                             |       3.62 |       3.33 |       3.39 |       3.37 |       4.28 |       4.09 |       4.20 |       4.17 |       3.40 |       3.38 |       3.32 |       3.34 |       4.36 |       4.16 |       4.00 |       4.29
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     683605 |     663810 |     673761 |     670665 |     710830 |     681629 |     696830 |     683858 |     673600 |     669378 |     660773 |     667460 |     722162 |     700018 |     669696 |     712638
    num cache misses                 |     432902 |     409682 |     416066 |     415694 |     407929 |     381056 |     389886 |     377915 |     419237 |     417671 |     413365 |     417527 |     418765 |     399359 |     367294 |     400131
    miss rate                        |     63.33% |     61.72% |     61.75% |     61.98% |     57.39% |     55.90% |     55.95% |     55.26% |     62.24% |     62.40% |     62.56% |     62.55% |     57.99% |     57.05% |     54.84% |     56.15%
    mpki                             |       3.37 |       3.10 |       3.17 |       3.15 |       3.58 |       3.22 |       3.33 |       3.21 |       3.20 |       3.19 |       3.13 |       3.17 |       3.69 |       3.43 |       3.04 |       3.47
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    5796758 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    5801227 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    1983.50 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    1980.73 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    1922.25 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    1919.48 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     38.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     38.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     250429 |     248444 |     254702 |     250858 |     249299 |     227729 |     238896 |     230417 |     255779 |     252853 |     244290 |     248018 |     250603 |     239424 |     209019 |     238559
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      18102 |      20153 |      18750 |      19170 |      18307 |      14142 |       8780 |       6331 |      16588 |      18415 |      22626 |      22485 |      20823 |      20326 |      19959 |      19262
