                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   43067532 |    5263565 |    4727412 |    4994546 |    4274651 |    4185971 |    4106629 |    5145073 |    6315763 |    5817411 |    5851303 |    6386952
  Cycles                             |   28353300 |   28353300 |   28353300 |   28353300 |  113413200 |  113413200 |  113413200 |  113413200 |   28353300 |   28353300 |   28353300 |   28353300
  IPC                                |       1.52 |       0.19 |       0.17 |       0.18 |       0.04 |       0.04 |       0.04 |       0.05 |       0.22 |       0.21 |       0.21 |       0.23
  Time (ns)                          |   28353300 |   28353300 |   28353300 |   28353300 |   28353300 |   28353300 |   28353300 |   28353300 |   28353300 |   28353300 |   28353300 |   28353300
  Idle time (ns)                     |       1679 |   25234205 |   25198749 |   25198900 |   25229726 |   25229890 |   25231085 |   25230464 |   25200177 |   25200432 |   25200826 |   25201124
  Idle time (%)                      |       0.0% |      89.0% |      88.9% |      88.9% |      89.0% |      89.0% |      89.0% |      89.0% |      88.9% |      88.9% |      88.9% |      88.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4487112 |    1604592 |    1376745 |    1486748 |    1179867 |    1141129 |    1109488 |    1541023 |    1938605 |    1733311 |    1747689 |    1975309
  num incorrect                      |     334432 |      11702 |      19922 |      16594 |      27526 |      29289 |      30177 |      15940 |      14700 |      21249 |      20740 |      13068
  misprediction rate                 |      6.94% |      0.72% |      1.43% |      1.10% |      2.28% |      2.50% |      2.65% |      1.02% |      0.75% |      1.21% |      1.17% |      0.66%
  mpki                               |       7.77 |       2.22 |       4.21 |       3.32 |       6.44 |       7.00 |       7.35 |       3.10 |       2.33 |       3.65 |       3.54 |       2.05
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6911785 |     117637 |     167956 |     145959 |     214401 |     218382 |     225490 |     140775 |     134377 |     175170 |     171715 |     121215
    num misses                       |        182 |         26 |         28 |         28 |         28 |         28 |         28 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.00% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.01% |      0.02% |      0.02%
    mpki                             |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
