                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   11258144 |    3103715 |    3049853 |    3131616 |    2795911 |    3134979 |    3091848 |    2996480 |    2609832 |    3075630 |    3096251 |    3079063 |    2893830 |    3061713 |    3097595 |    3066320
  Cycles                             |   30054000 |   30054000 |   30054000 |   30054000 |    7513500 |    7513500 |    7513500 |    7513500 |   30054000 |   30054000 |   30054000 |   30054000 |    7513500 |    7513500 |    7513500 |    7513500
  IPC                                |       0.37 |       0.10 |       0.10 |       0.10 |       0.37 |       0.42 |       0.41 |       0.40 |       0.09 |       0.10 |       0.10 |       0.10 |       0.39 |       0.41 |       0.41 |       0.41
  Time (ns)                          |    7513500 |    7513500 |    7513500 |    7513500 |    7513500 |    7513500 |    7513500 |    7513500 |    7513500 |    7513500 |    7513500 |    7513500 |    7513500 |    7513500 |    7513500 |    7513500
  Idle time (ns)                     |       1382 |    6234364 |    6235142 |    6235825 |    6205402 |    6205865 |    6206188 |    6206446 |    6236734 |    6236943 |    6237162 |    6237522 |    6207887 |    6208340 |    6208589 |    6209162
  Idle time (%)                      |       0.0% |      83.0% |      83.0% |      83.0% |      82.6% |      82.6% |      82.6% |      82.6% |      83.0% |      83.0% |      83.0% |      83.0% |      82.6% |      82.6% |      82.6% |      82.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1322102 |     996762 |     975706 |    1009470 |     871356 |    1017270 |     998137 |     958598 |     788802 |     984567 |     994103 |     988306 |     912103 |     984944 |    1001208 |     988346
  num incorrect                      |      77485 |       3330 |       3859 |       2762 |       6904 |       1847 |       2579 |       4040 |       9835 |       3905 |       3349 |       3656 |       5599 |       3066 |       2464 |       2886
  misprediction rate                 |      5.54% |      0.33% |      0.39% |      0.27% |      0.79% |      0.18% |      0.26% |      0.42% |      1.23% |      0.40% |      0.34% |      0.37% |      0.61% |      0.31% |      0.25% |      0.29%
  mpki                               |       6.88 |       1.07 |       1.27 |       0.88 |       2.47 |       0.59 |       0.83 |       1.35 |       3.77 |       1.27 |       1.08 |       1.19 |       1.93 |       1.00 |       0.80 |       0.94
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1227071 |      13481 |      15299 |      13872 |      20040 |      11704 |      12857 |      14665 |      27947 |      14833 |      14738 |      13894 |      17681 |      13819 |      12408 |      13246
    num misses                       |        174 |         30 |         28 |         28 |         28 |         28 |         28 |         28 |         45 |         28 |         28 |         28 |         28 |         28 |         28 |         28
