                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   59274228 |   59722235 |   59719095 |   59681584 |   46429310 |   46443026 |   46443388 |   46438678 |   60052022 |   59592049 |   60058140 |   60058142 |   46745679 |   46769869 |   46743413 |   46760700
  Cycles                             |   25618020 |   25618020 |   25618020 |   25618020 |   19434360 |   19434360 |   19434360 |   19434360 |   25618020 |   25618020 |   25618020 |   25618020 |   19434360 |   19434360 |   19434360 |   19434360
  IPC                                |       2.31 |       2.33 |       2.33 |       2.33 |       2.39 |       2.39 |       2.39 |       2.39 |       2.34 |       2.33 |       2.34 |       2.34 |       2.41 |       2.41 |       2.41 |       2.41
  Time (ns)                          |    8833800 |    8833800 |    8833800 |    8833800 |    8833800 |    8833800 |    8833800 |    8833800 |    8833800 |    8833800 |    8833800 |    8833800 |    8833800 |    8833800 |    8833800 |    8833800
  Idle time (ns)                     |        354 |     422806 |     425042 |     425782 |     426513 |     427226 |     427970 |     428683 |     429427 |     430140 |     430883 |     431597 |     432340 |     433053 |     433797 |     434510
  Idle time (%)                      |       0.0% |       4.8% |       4.8% |       4.8% |       4.8% |       4.8% |       4.8% |       4.9% |       4.9% |       4.9% |       4.9% |       4.9% |       4.9% |       4.9% |       4.9% |       4.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    6019803 |    6310382 |    6309361 |    6298519 |    2512257 |    2516198 |    2516322 |    2514962 |    6404625 |    6273194 |    6406235 |    6406240 |    2602685 |    2609597 |    2602034 |    2606982
  num incorrect                      |      78766 |      61379 |      61501 |      61501 |      61480 |      61467 |      61460 |      61467 |      61367 |      61374 |      61500 |      61495 |      61457 |      61465 |      61458 |      61460
  misprediction rate                 |      1.29% |      0.96% |      0.97% |      0.97% |      2.39% |      2.38% |      2.38% |      2.39% |      0.95% |      0.97% |      0.95% |      0.95% |      2.31% |      2.30% |      2.31% |      2.30%
  mpki                               |       1.33 |       1.03 |       1.03 |       1.03 |       1.32 |       1.32 |       1.32 |       1.32 |       1.02 |       1.03 |       1.02 |       1.02 |       1.31 |       1.31 |       1.31 |       1.31
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4173843 |    4033029 |    4033033 |    4033123 |    4033035 |    4033028 |    4033019 |    4033025 |    4033018 |    4033025 |    4033026 |    4033029 |    4033023 |    4033019 |    4033027 |    4033022
    num misses                       |        326 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
