                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938556765 |    74996004 |    74982027 |    74932407 |    74806780 |    74393430 |    74444982 |    75243073 |    75166279 |   149191919 |    75053342 |    74383053
  Cycles                             |  4356121610 |  4356121610 |  3304643980 |  4356121610 |  4356121610 |  3304643980 |  4356121610 |  4356121610 |  3304643980 |  4356121610 |  3304643980 |  4356121610
  IPC                                |        0.90 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.03 |        0.02 |        0.02
  Time (ns)                          |  1502110900 |  1502110900 |  1502110900 |  1502110900 |  1502110900 |  1502110900 |  1502110900 |  1502110900 |  1502110900 |  1502110900 |  1502110900 |  1502110900
  Idle time (ns)                     |    58464077 |  1472722380 |  1470872926 |  1472850940 |  1472862962 |  1471137834 |  1472966331 |  1472608495 |  1470734667 |  1443747128 |  1470666457 |  1472890482
  Idle time (%)                      |        3.9% |       98.0% |       97.9% |       98.1% |       98.1% |       97.9% |       98.1% |       98.0% |       97.9% |       96.1% |       97.9% |       98.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169471244 |     1449352 |     1448975 |     1454640 |     1446283 |     1447198 |     1441971 |     1452369 |     1455674 |     2886326 |     1448948 |     1443585
  num incorrect                      |     6208400 |       49166 |       48913 |       49386 |       48697 |       49990 |       48797 |       48551 |       48817 |       97360 |       48764 |       49121
  misprediction rate                 |       3.53% |       3.28% |       3.27% |       3.28% |       3.26% |       3.34% |       3.27% |       3.23% |       3.24% |       3.26% |       3.26% |       3.29%
  mpki                               |        1.58 |        0.66 |        0.65 |        0.66 |        0.65 |        0.67 |        0.66 |        0.65 |        0.65 |        0.65 |        0.65 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982379 |    11615010 |    11613359 |    11603788 |    11587718 |    11522351 |    11531774 |    11652816 |    11641035 |    23108885 |    11623659 |    11521114
    num misses                       |         207 |          44 |          44 |          48 |          44 |          48 |          47 |          44 |          48 |          44 |          44 |          48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216846 |    47409877 |    47406641 |    47345686 |    47296804 |    46998613 |    47057570 |    47573634 |    47505377 |    94314808 |    47451725 |    47007852
    num misses                       |    15862643 |      495841 |      481991 |      492993 |      481900 |      481617 |      482058 |      487205 |      488836 |      971887 |      483845 |      490474
    miss rate                        |       0.68% |       1.05% |       1.02% |       1.04% |       1.02% |       1.02% |       1.02% |       1.02% |       1.03% |       1.03% |       1.02% |       1.04%
    mpki                             |        4.03 |        6.61 |        6.43 |        6.58 |        6.44 |        6.47 |        6.48 |        6.48 |        6.50 |        6.51 |        6.45 |        6.59
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    15862850 |      495885 |      482035 |      493041 |      481944 |      481665 |      482105 |      487249 |      488884 |      971931 |      483889 |      490522
    num misses                       |     6557908 |      258192 |      257525 |      257080 |      257282 |      255629 |      255439 |      259015 |      258230 |      513122 |      258404 |      255843
    miss rate                        |      41.34% |      52.07% |      53.42% |      52.14% |      53.38% |      53.07% |      52.98% |      53.16% |      52.82% |      52.79% |      53.40% |      52.16%
    mpki                             |        1.67 |        3.44 |        3.43 |        3.43 |        3.44 |        3.44 |        3.43 |        3.44 |        3.44 |        3.44 |        3.44 |        3.44
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   773982379 |    11615010 |    11613359 |    11603788 |    11587718 |    11522351 |    11531774 |    11652816 |    11641035 |    23108885 |    11623659 |    11521114
    num cache misses                 |     5188580 |        1646 |        4318 |        1676 |        1578 |        4486 |        1572 |        1621 |        4415 |        3254 |        4331 |        1601
    miss rate                        |       0.67% |       0.01% |       0.04% |       0.01% |       0.01% |       0.04% |       0.01% |       0.01% |       0.04% |       0.01% |       0.04% |       0.01%
    mpki                             |        1.32 |        0.02 |        0.06 |        0.02 |        0.02 |        0.06 |        0.02 |        0.02 |        0.06 |        0.02 |        0.06 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2331216846 |    47409877 |    47406641 |    47345686 |    47296804 |    46998613 |    47057570 |    47573634 |    47505377 |    94314808 |    47451725 |    47007852
    num cache misses                 |    20520867 |      479968 |      484325 |      478302 |      478698 |      479835 |      474340 |      481472 |      485620 |      953210 |      485822 |      474682
    miss rate                        |       0.88% |       1.01% |       1.02% |       1.01% |       1.01% |       1.02% |       1.01% |       1.01% |       1.02% |       1.01% |       1.02% |       1.01%
    mpki                             |        5.21 |        6.40 |        6.46 |        6.38 |        6.40 |        6.45 |        6.37 |        6.40 |        6.46 |        6.39 |        6.47 |        6.38
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    26931407 |      481834 |      488788 |      480165 |      480489 |      484462 |      476310 |      483465 |      490366 |      956871 |      490479 |      476668
    num cache misses                 |    12662737 |      344652 |      412399 |      343275 |      343198 |      408581 |      340812 |      345557 |      413748 |      688244 |      413368 |      340634
    miss rate                        |      47.02% |      71.53% |      84.37% |      71.49% |      71.43% |      84.34% |      71.55% |      71.48% |      84.38% |      71.93% |      84.28% |      71.46%
    mpki                             |        3.22 |        4.60 |        5.50 |        4.58 |        4.59 |        5.49 |        4.58 |        4.59 |        5.50 |        4.61 |        5.51 |        4.58
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
