                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  177281256 |  186635925 |  212678155 |  181629104 |  221519548 |  225807883 |  226795993 |  226584047 |  204551114 |  203188418 |  205350139 |  203510377
  Cycles                             |  155576520 |  155576520 |  205078140 |  155576520 |  205078140 |  205078140 |  205078140 |  205078140 |  155576520 |  155576520 |  155576520 |  155576520
  IPC                                |       1.14 |       1.20 |       1.04 |       1.17 |       1.08 |       1.10 |       1.11 |       1.10 |       1.31 |       1.31 |       1.32 |       1.31
  Time (ns)                          |   70716600 |   70716600 |   70716600 |   70716600 |   70716600 |   70716600 |   70716600 |   70716600 |   70716600 |   70716600 |   70716600 |   70716600
  Idle time (ns)                     |      12421 |     458136 |    4925078 |    1157526 |    2811611 |    2714143 |    3475925 |    2492982 |    3912916 |    4105103 |    4830231 |    3852179
  Idle time (%)                      |       0.0% |       0.6% |       7.0% |       1.6% |       4.0% |       3.8% |       4.9% |       3.5% |       5.5% |       5.8% |       6.8% |       5.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   12060339 |   14947157 |   22389501 |   13519045 |   25638007 |   27242911 |   27533039 |   27472749 |   24187620 |   23902371 |   24542819 |   24017193
  num incorrect                      |      35935 |      19370 |      19395 |      19368 |      18168 |      18022 |      17810 |      17723 |      17213 |      16815 |      16184 |      16278
  misprediction rate                 |      0.30% |      0.13% |      0.09% |      0.14% |      0.07% |      0.07% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.07%
  mpki                               |       0.20 |       0.10 |       0.09 |       0.11 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17786948 |   17623469 |   17622066 |   17623253 |   17305923 |   17118112 |   17114846 |   17114381 |   15732427 |   15681445 |   15675436 |   15675133
    num misses                       |        284 |         35 |         35 |         35 |         35 |         35 |         35 |         28 |         28 |         28 |         35 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   92866298 |   93698404 |   97416337 |   92981168 |   97400696 |   97472045 |   97596540 |   97565681 |   89115039 |   88765629 |   89021233 |   88758063
    num misses                       |      53810 |      50738 |      50610 |      52047 |      49668 |      49284 |      49331 |      49241 |      45756 |      45666 |      46304 |      45098
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.30 |       0.27 |       0.24 |       0.29 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.23 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      54094 |      50773 |      50645 |      52082 |      49703 |      49319 |      49366 |      49269 |      45784 |      45694 |      46339 |      45129
    num misses                       |      31105 |      29830 |      29841 |      29944 |      29793 |      29323 |      29491 |      29186 |      26739 |      26652 |      26186 |      25815
    miss rate                        |     57.50% |     58.75% |     58.92% |     57.49% |     59.94% |     59.46% |     59.74% |     59.24% |     58.40% |     58.33% |     56.51% |     57.20%
    mpki                             |       0.18 |       0.16 |       0.14 |       0.16 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   17786948 |   17623469 |   17622066 |   17623253 |   17305923 |   17118112 |   17114846 |   17114381 |   15732427 |   15681445 |   15675436 |   15675133
    num cache misses                 |      21950 |      11927 |       5232 |      12036 |       5183 |       5302 |       5299 |       5192 |      11073 |      11132 |      10812 |      10563
    miss rate                        |      0.12% |      0.07% |      0.03% |      0.07% |      0.03% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.12 |       0.06 |       0.02 |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   92866298 |   93698404 |   97416337 |   92981168 |   97400696 |   97472045 |   97596540 |   97565681 |   89115039 |   88765629 |   89021233 |   88758063
    num cache misses                 |    2874966 |    2851546 |    2836131 |    2853660 |    2777946 |    2748914 |    2744987 |    2744794 |    2554352 |    2546201 |    2530343 |    2529371
    miss rate                        |      3.10% |      3.04% |      2.91% |      3.07% |      2.85% |      2.82% |      2.81% |      2.81% |      2.87% |      2.87% |      2.84% |      2.85%
    mpki                             |      16.22 |      15.28 |      13.34 |      15.71 |      12.54 |      12.17 |      12.10 |      12.11 |      12.49 |      12.53 |      12.32 |      12.43
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
