                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   621430240 |   623116469 |   623058541 |   622881885 |  555115663 |  559682293 |  560933749 |  561716001
  Cycles                             |  2885860400 |  2885860400 |  2885860400 |  2885860400 |  721465100 |  721465100 |  721465100 |  721465100
  IPC                                |        0.22 |        0.22 |        0.22 |        0.22 |       0.77 |       0.78 |       0.78 |       0.78
  Time (ns)                          |   721465100 |   721465100 |   721465100 |   721465100 |  721465100 |  721465100 |  721465100 |  721465100
  Idle time (ns)                     |    55165693 |    59873670 |    58803126 |    57613765 |    5635792 |    2102163 |    5625695 |    5628588
  Idle time (%)                      |        7.6% |        8.3% |        8.2% |        8.0% |       0.8% |       0.3% |       0.8% |       0.8%
Branch predictor stats               |             |             |             |             |            |            |            |           
  num correct                        |    58997379 |    59632841 |    59617650 |    59590591 |   41964222 |   43498644 |   43921765 |   44170878
  num incorrect                      |        6624 |         878 |         608 |        2206 |       1828 |       1674 |       2154 |       2249
  misprediction rate                 |       0.01% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.01%
  mpki                               |        0.01 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |             |             |             |             |            |            |            |           
  I-TLB                              |             |             |             |             |            |            |            |           
    num accesses                     |    86726580 |    86697273 |    86690069 |    86661570 |   77959296 |   77968474 |   77977875 |   78038514
    num misses                       |         117 |          24 |          24 |          22 |         22 |         24 |         22 |         24
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |             |             |             |             |            |            |            |           
    num accesses                     |   226050182 |   226221637 |   226184193 |   226081299 |  201685400 |  202424182 |  202617700 |  202782215
    num misses                       |    10359396 |    10309578 |    10308080 |    10313034 |   10304350 |   10304457 |   10301491 |   10298575
    miss rate                        |       4.58% |       4.56% |       4.56% |       4.56% |      5.11% |      5.09% |      5.08% |      5.08%
    mpki                             |       16.67 |       16.55 |       16.54 |       16.56 |      18.56 |      18.41 |      18.36 |      18.33
  L2 TLB                             |             |             |             |             |            |            |            |           
    num accesses                     |    10359513 |    10309602 |    10308104 |    10313056 |   10304372 |   10304481 |   10301513 |   10298599
    num misses                       |     4694758 |     4672295 |     4720786 |     4717438 |    4727372 |    4721305 |    4656105 |    4660370
    miss rate                        |      45.32% |      45.32% |      45.80% |      45.74% |     45.88% |     45.82% |     45.20% |     45.25%
    mpki                             |        7.55 |        7.50 |        7.58 |        7.57 |       8.52 |       8.44 |       8.30 |       8.30
Cache Summary                        |             |             |             |             |            |            |            |           
  Cache L1-I                         |             |             |             |             |            |            |            |           
    num cache accesses               |    86726580 |    86697273 |    86690069 |    86661570 |   77959296 |   77968474 |   77977875 |   78038514
    num cache misses                 |        7381 |        3355 |        3426 |        3338 |       4897 |       4812 |       4802 |       4895
    miss rate                        |       0.01% |       0.00% |       0.00% |       0.00% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |        0.01 |        0.01 |        0.01 |        0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |             |             |             |             |            |            |            |           
    num cache accesses               |   226050182 |   226221637 |   226184193 |   226081299 |  201685400 |  202424182 |  202617700 |  202782215
    num cache misses                 |    11683104 |    11679216 |    11677689 |    11673497 |   11182747 |   11190507 |   11191266 |   11190268
    miss rate                        |       5.17% |       5.16% |       5.16% |       5.16% |      5.54% |      5.53% |      5.52% |      5.52%
    mpki                             |       18.80 |       18.74 |       18.74 |       18.74 |      20.14 |      19.99 |      19.95 |      19.92
  Cache L2                           |             |             |             |             |            |            |            |           
    num cache accesses               |    11803282 |    11796410 |    11791957 |    11791792 |   11264087 |   11270481 |   11271217 |   11267461
    num cache misses                 |     3583540 |     3570628 |     3571887 |     3570566 |    3279298 |    3280541 |    3278089 |    3281105
    miss rate                        |      30.36% |      30.27% |      30.29% |      30.28% |     29.11% |     29.11% |     29.08% |     29.12%
    mpki                             |        5.77 |        5.73 |        5.73 |        5.73 |       5.91 |       5.86 |       5.84 |       5.84
  Cache L3                           |             |             |             |             |            |            |            |           
    num cache accesses               |     3696386 |     3684490 |     3682751 |     3685547 |    3355752 |    3355703 |    3353240 |    3353404
    num cache misses                 |     3462155 |     3449485 |     3448813 |     3448001 |    3158532 |    3157800 |    3158461 |    3160663
    miss rate                        |      93.66% |      93.62% |      93.65% |      93.55% |     94.12% |     94.10% |     94.19% |     94.25%
    mpki                             |        5.57 |        5.54 |        5.54 |        5.54 |       5.69 |       5.64 |       5.63 |       5.63
DRAM summary                         |             |             |             |             |            |            |            |           
  num dram accesses                  |    34527522 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     9016.35 |         inf |         inf |         inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     8955.10 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |       5.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |             |             |             |            |            |            |           
  num loads from dram                |     2449723 |     2443141 |     2442549 |     2441678 |    2181565 |    2180808 |    2180694 |    2180334
  num loads from dram cache          |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  num loads from remote cache        |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
