3692373,15613324,10615088,16101488,32344,68104,40356,48356,37016,220764,28368,41036,33884,295332,291140,0
4438471,16244076,10834828,16269004,218940,264168,249004,239984,231520,441140,225748,237004,204764,455500,0,291140
3185071,9240524,6375372,9761996,230152,266508,239708,239616,226248,358212,225740,235148,203492,0,455500,295332
3020868,9341292,6667472,9857188,33340,76112,39272,50792,45476,171288,29356,37104,0,203492,204764,33884
2529295,11019816,7747448,11557308,43140,82588,49840,51416,47144,181080,46856,0,37104,235148,237004,41036
2714551,11003236,7587444,11492488,33560,82648,37988,48324,35664,169584,0,46856,29356,225740,225748,28368
2889851,11444244,8077184,12018180,179504,240492,164456,192376,185388,0,169584,181080,171288,358212,441140,220764
3044815,11052804,7674112,11457948,46732,88656,53724,60032,0,185388,35664,47144,45476,226248,231520,37016
2610692,10570000,8148340,11387016,55228,78268,61320,0,60032,192376,48324,51416,50792,239616,239984,48356
3055163,10528768,8035000,11371744,62704,98320,0,61320,53724,164456,37988,49840,39272,239708,249004,40356
3060107,11086312,7600256,11099744,87856,0,98320,78268,88656,240492,82648,82588,76112,266508,264168,68104
2650163,11018732,7667652,11425860,0,87856,62704,55228,46732,179504,33560,43140,33340,230152,218940,32344
51842780,36268612,29184832,0,11425860,11099744,11371744,11387016,11457948,12018180,11492488,11557308,9857188,9761996,16269004,16101488
36530324,27726240,0,29184832,7667652,7600256,8035000,8148340,7674112,8077184,7587444,7747448,6667472,6375372,10834828,10615088
50168458,0,27726240,36268612,11018732,11086312,10528768,10570000,11052804,11444244,11003236,11019816,9341292,9240524,16244076,15613324
0,50168458,36530324,51842780,2650163,3060107,3055163,2610692,3044815,2889851,2714551,2529295,3020868,3185071,4438471,3692373

