36585731,1303792,2065620,843228,1340108,2133692,7634364,1962696,2059536,4313776,3223400,2788532,1193620,6091440,0
51604523,3348176,5383060,1609636,3745164,4027120,9502420,6310988,5900792,6017016,5461336,7252804,3077096,0,6091440
31607555,678632,1252360,551252,827496,1812460,6560168,1249080,1430812,3686776,2689884,1723984,0,3077096,1193620
43223147,1551004,2437232,1216012,1830960,2557080,8327524,2363628,3121660,4937952,3630324,0,1723984,7252804,2788532
23399283,2324224,3283396,1741832,3143200,3992296,6634444,3345756,3416828,3227740,0,3630324,2689884,5461336,3223400
27416747,2864108,4314744,2247496,4072808,2778976,8613664,4469928,4506352,0,3227740,4937952,3686776,6017016,4313776
39536555,1284708,1944812,918712,1374992,2227212,8066424,2109780,0,4506352,3416828,3121660,1430812,5900792,2059536
40338807,1203972,1892136,795224,1319212,2577424,8070804,0,2109780,4469928,3345756,2363628,1249080,6310988,1962696
24218983,6668736,8107836,4782024,7786524,4354884,0,8070804,8066424,8613664,6634444,8327524,6560168,9502420,7634364
23744939,1785192,2147836,632036,2059340,0,4354884,2577424,2227212,2778976,3992296,2557080,1812460,4027120,2133692
35808491,783572,1346128,654280,0,2059340,7786524,1319212,1374992,4072808,3143200,1830960,827496,3745164,1340108
25202671,512944,785180,0,654280,632036,4782024,795224,918712,2247496,1741832,1216012,551252,1609636,843228
37599523,1333512,0,785180,1346128,2147836,8107836,1892136,1944812,4314744,3283396,2437232,1252360,5383060,2065620
14075244,0,1333512,512944,783572,1785192,6668736,1203972,1284708,2864108,2324224,1551004,678632,3348176,1303792
0,14075244,37599523,25202671,35808491,23744939,24218983,40338807,39536555,27416747,23399283,43223147,31607555,51604523,36585731

