11,705652066,188534799,4512614067,1538296984
10,647713379,188534797,4280859331,1538296976
9,671359046,273055329,5126704703,2224382004
8,673742819,273055468,5136241518,2224383840
7,651663862,273055329,5047923967,2224382004
6,607591764,273055409,4871635471,2224382324
5,644284042,276053860,5081777847,2253491404
4,595153545,276067209,4885243335,2253546080
3,858578178,276053993,5938956122,2253493216
2,846497499,276053854,5890631683,2253491380
1,841387279,276053854,5870190803,2253491380
0,1070159517,279160242,6788176666,2264281895
