783428,334232,178368,176768,123863,96994,37735,114803,100412,103985,209348,0
690967,287765,106621,103151,7816,10255,23986,11980,13796,44305,0,209348
702942,446571,134848,153702,47074,45678,57058,49272,50267,0,44305,103985
695706,288790,104754,95351,8614,10441,32540,18337,0,50267,13796,100412
687729,279159,108738,95247,8469,14220,35695,0,18337,49272,11980,114803
675373,274234,188020,112022,28384,22406,0,35695,32540,57058,23986,37735
683271,273459,94590,96980,9908,0,22406,14220,10441,45678,10255,96994
711877,286649,95943,98185,0,9908,28384,8469,8614,47074,7816,123863
1227947,503068,252181,0,98185,96980,112022,95247,95351,153702,103151,176768
1057537,396245,0,252181,95943,94590,188020,108738,104754,134848,106621,178368
1027882,0,396245,503068,286649,273459,274234,279159,288790,446571,287765,334232
0,1027882,1057537,1227947,711877,683271,675373,687729,695706,702942,690967,783428

