54351911,2089824,2331332,3078980,2742144,1954832,3475036,4390480,1946148,4343400,7626220,4645288,4081704,0
31347559,3138720,3087652,3330944,3207320,3317148,3264516,3587760,3034680,4178004,4635348,3552036,0,4081704
29629715,2056440,2893640,3492900,3207532,3179860,3351524,3883504,2180436,3656008,5005936,0,3552036,4645288
58230491,3232488,2903256,3481292,4012888,2702620,3996752,6025572,2150980,5954324,0,5005936,4635348,7626220
43062751,2280572,2493112,3096192,3000496,2276464,2501704,3321948,2159988,0,5954324,3656008,4178004,4343400
33411291,773836,845116,2014900,962240,722012,1023060,1271248,0,2159988,2150980,2180436,3034680,1946148
49506795,2043380,1876500,2822092,2271500,1813848,2226976,0,1271248,3321948,6025572,3883504,3587760,4390480
43890523,1167540,1138116,2517984,1464260,1145328,0,2226976,1023060,2501704,3996752,3351524,3264516,3475036
33072699,913344,1079940,2052320,1456352,0,1145328,1813848,722012,2276464,2702620,3179860,3317148,1954832
42908011,1125968,1278280,2467760,0,1456352,1464260,2271500,962240,3000496,4012888,3207532,3207320,2742144
33279859,2174412,2128176,0,2467760,2052320,2517984,2822092,2014900,3096192,3481292,3492900,3330944,3078980
42037991,1097508,0,2128176,1278280,1079940,1138116,1876500,845116,2493112,2903256,2893640,3087652,2331332
17849668,0,1097508,2174412,1125968,913344,1167540,2043380,773836,2280572,3232488,2056440,3138720,2089824
0,17849668,42037991,33279859,42908011,33072699,43890523,49506795,33411291,43062751,58230491,29629715,31347559,54351911

