145994,59772,55732,48512,47840,49024,49104,59036,48920,47904,53656,0
139458,58296,63036,59984,53192,49860,53548,63500,47700,54128,0,53656
119502,53140,48840,49992,55284,49728,53988,62276,58588,0,54128,47904
121458,52964,50080,48876,49744,59216,52372,58232,0,58588,47700,48920
149726,57480,54108,48720,49508,48848,65800,0,58232,62276,63500,59036
127166,50388,49572,47672,71108,48480,0,65800,52372,53988,53548,49104
118326,52748,50296,57536,63568,0,48480,48848,59216,49728,49860,49024
125142,58264,50784,51028,0,63568,71108,49508,49744,55284,53192,47840
130566,61536,54504,0,51028,57536,47672,48720,48876,49992,59984,48512
169861,56088,0,54504,50784,50296,49572,54108,50080,48840,63036,55732
129787,0,56088,61536,58264,52748,50388,57480,52964,53140,58296,59772
0,129787,169861,130566,125142,118326,127166,149726,121458,119502,139458,145994

