901017,124816,222442,335354,77369,60647,101195,247235,327089,57335,46788,0
943092,129235,218974,337816,66992,63285,113891,178588,341593,55560,0,46788
941633,169232,263899,350284,90505,75466,82341,158218,332634,0,55560,57335
1394302,427301,519409,664654,367542,361657,366107,526638,0,332634,341593,327089
1339086,434769,458527,795471,128757,66577,221930,0,526638,158218,178588,247235
1314195,247111,341296,512065,130210,74362,0,221930,366107,82341,113891,101195
891300,136301,224080,342955,96929,0,74362,66577,361657,75466,63285,60647
988597,201977,243429,298308,0,96929,130210,128757,367542,90505,66992,77369
2278537,579328,748978,0,298308,342955,512065,795471,664654,350284,337816,335354
1581917,597260,0,748978,243429,224080,341296,458527,519409,263899,218974,222442
1501637,0,597260,579328,201977,136301,247111,434769,427301,169232,129235,124816
0,1501637,1581917,2278537,988597,891300,1314195,1339086,1394302,941633,943092,901017

