23834127,2476548,4157668,3848312,3540036,2874700,2598152,3106000,2815112,2580760,3458620,3556264,2472848,0
90524071,3460484,4328580,2180304,2703040,3090356,3419600,3264612,3130620,3469136,1901544,1877668,0,2472848
24212095,1953540,3447532,4985820,2830068,2275752,2004300,2540464,2223032,1802476,6844384,0,1877668,3556264
23374423,1771544,3238752,4633236,2687684,2114492,1894908,2113676,2035072,1640428,0,6844384,1901544,3458620
70736571,3440984,4471552,2093800,2914288,3318544,3429448,3336696,3333936,0,1640428,1802476,3469136,2580760
44701463,3224008,4469340,2510464,3097240,3324680,3232684,3489268,0,3333936,2035072,2223032,3130620,2815112
32511894,3178052,5030056,2888076,3532040,3580024,3225604,0,3489268,3336696,2113676,2540464,3264612,3106000
70376295,3541040,4337880,2319424,2853772,3171972,0,3225604,3232684,3429448,1894908,2004300,3419600,2598152
41748911,3196780,4565824,2523120,3132452,0,3171972,3580024,3324680,3318544,2114492,2275752,3090356,2874700
24757151,2706432,4401688,3153360,0,3132452,2853772,3532040,3097240,2914288,2687684,2830068,2703040,3540036
23531935,2167024,3752488,0,3153360,2523120,2319424,2888076,2510464,2093800,4633236,4985820,2180304,3848312
35793119,4321752,0,3752488,4401688,4565824,4337880,5030056,4469340,4471552,3238752,3447532,4328580,4157668
71951832,0,4321752,2167024,2706432,3196780,3541040,3178052,3224008,3440984,1771544,1953540,3460484,2476548
0,71951832,35793119,23531935,24757151,41748911,70376295,32511894,44701463,70736571,23374423,24212095,90524071,23834127

