690137,39708,30422,35389,23907,55369,31981,22792,24268,13604,24924,0
657171,3495,6152,8559,7538,7304,14279,5976,12597,8894,0,24924
621258,6576,8512,9825,5945,6795,12982,7430,13901,0,8894,13604
686150,16956,33131,16575,12360,30614,16788,12412,0,13901,12597,24268
633435,6715,6048,12995,8607,5086,14551,0,12412,7430,5976,22792
811805,10436,11447,19073,16738,12551,0,14551,16788,12982,14279,31981
609852,6267,4085,11455,5529,0,12551,5086,30614,6795,7304,55369
641674,4361,5395,11471,0,5529,16738,8607,12360,5945,7538,23907
1386573,10447,11087,0,11471,11455,19073,12995,16575,9825,8559,35389
1649168,6279,0,11087,5395,4085,11447,6048,33131,8512,6152,30422
1446580,0,6279,10447,4361,6267,10436,6715,16956,6576,3495,39708
0,1446580,1649168,1386573,641674,609852,811805,633435,686150,621258,657171,690137

