16,19657762,10175903,144805334,79422541
15,19644182,10171997,144710502,79392149
14,19461312,10099862,143407418,78830361
13,19688848,10192186,145038102,79550853
12,19707895,10197542,145166690,79591929
11,19537949,10129758,143954266,79062713
10,19707290,10188589,145144750,79519745
9,19637502,10168937,144660132,79366707
8,19609311,10157943,144461643,79281633
7,19676311,10184487,144939102,79488489
6,19668727,10170587,144863598,79377961
5,19645813,10175301,144726818,79419269
4,19493988,10101011,143618922,78835265
3,19739037,10201626,145372178,79621141
2,19586611,10144235,144293172,79175473
1,19765231,10212803,145564071,79712121
0,85794475,53114666,647628794,417362794
