7385,8612,13402,6900,8762,7770,7181,6131,10224,7636,7247,6280,9855,7945,7361,0
6148,4015,4053,3826,4849,4009,3788,4070,5300,3813,3977,4128,4041,6253,0,7361
4259,4015,4412,3818,3899,3770,3824,3981,5310,3853,3949,3810,5817,0,6253,7945
4415,4141,4001,4051,4284,3801,3819,4138,4879,3803,4201,4738,0,5817,4041,9855
4086,4986,4360,5105,4239,4019,3869,5305,4753,4105,5797,0,4738,3810,4128,6280
4055,4591,4003,4019,4118,4188,4876,4602,4797,4691,0,5797,4201,3949,3977,7247
4114,4198,5307,3839,4301,5255,5442,3842,6042,0,4691,4105,3803,3853,3813,7636
5878,4184,4004,3827,6627,4658,4113,4073,0,6042,4797,4753,4879,5310,5300,10224
4300,4358,4953,4356,5086,3984,4222,0,4073,3842,4602,5305,4138,3981,4070,6131
4148,4155,4128,3852,5645,5468,0,4222,4113,5442,4876,3869,3819,3824,3788,7181
4199,4156,4098,3900,5527,0,5468,3984,4658,5255,4188,4019,3801,3770,4009,7770
4534,4643,4400,3918,0,5527,5645,5086,6627,4301,4118,4239,4284,3899,4849,8762
4463,5790,5775,0,3918,3900,3852,4356,3827,3839,4019,5105,4051,3818,3826,6900
4441,5462,0,5775,4400,4098,4128,4953,4004,5307,4003,4360,4001,4412,4053,13402
4418,0,5462,5790,4643,4156,4155,4358,4184,4198,4591,4986,4141,4015,4015,8612
0,4418,4441,4463,4534,4199,4148,4300,5878,4114,4055,4086,4415,4259,6148,7385

