2814294,561263,273903,559324,85740,300053,304131,213994,116021,214229,261859,0
2212510,196095,135328,191489,99471,91008,136725,72441,121912,137167,0,261859
1665134,202820,189755,266992,111731,138503,213983,164976,164940,0,137167,214229
2063932,202333,220756,268326,113982,158550,139217,109291,0,164940,121912,116021
2153713,150240,142628,181662,105971,118131,132386,0,109291,164976,72441,213994
2853689,231609,243523,301035,175157,189905,0,132386,139217,213983,136725,304131
2189296,219186,245788,319014,126169,0,189905,118131,158550,138503,91008,300053
2343208,180631,204423,255005,0,126169,175157,105971,113982,111731,99471,85740
3447324,344363,376305,0,255005,319014,301035,181662,268326,266992,191489,559324
3923741,309770,0,376305,204423,245788,243523,142628,220756,189755,135328,273903
3860440,0,309770,344363,180631,219186,231609,150240,202333,202820,196095,561263
0,3860440,3923741,3447324,2343208,2189296,2853689,2153713,2063932,1665134,2212510,2814294

