3447506,53261,73081,73503,51373,66259,328301,0
2037873,14653,8468,16284,23618,278026,0,328301
2219195,3272,4352,10609,259308,0,278026,66259
3223358,11447,59649,401597,0,259308,23618,51373
2586358,7905,273671,0,401597,10609,16284,73503
2110301,256283,0,273671,59649,4352,8468,73081
1487204,0,256283,7905,11447,3272,14653,53261
0,1487204,2110301,2586358,3223358,2219195,2037873,3447506

