4039821,1600028,2400024,1964992,1600024,2400040,3600028,2502760,2400028,1665184,1600036,1535548,960024,1378552,1028788,0
2215087,0,0,12,0,4,8,0,0,4,8,4,4,52776,0,1028788
2563635,12,28,32,8,12,12,28,4,20,20,16,67176,0,52776,1378552
1970147,0,4,16,0,8,4,12,4,0,8,103952,0,67176,4,960024
2041251,0,4,8,4,8,4,0,0,4,71940,0,103952,16,4,1535548
1918003,16,8,16,28092,16,92264,25416,32116,57612,0,71940,8,20,8,1600036
2053379,0,4,12,4,12,8,0,57596,0,57612,4,0,20,4,1665184
2375335,0,8,20,8,4,8,57604,0,57596,32116,0,4,4,0,2400028
2517299,8,0,12,16,20,129608,0,57604,0,25416,0,12,28,0,2502760
1119023,4,4,20,4,57608,0,129608,8,8,92264,4,4,12,8,3600028
3098263,16,8,28,71936,0,57608,20,4,12,16,8,8,12,4,2400040
2379479,0,4,65588,0,71936,4,16,8,4,28092,4,0,8,0,1600024
2992290,24,57616,0,65588,28,20,12,20,12,16,8,16,32,12,1964992
2421748,70332,0,57616,4,8,4,0,8,4,8,4,4,28,0,2400024
2459900,0,70332,24,0,16,4,8,0,0,16,0,0,12,0,1600028
0,2459900,2421748,2992290,2379479,3098263,1119023,2517299,2375335,2053379,1918003,2041251,1970147,2563635,2215087,4039821

