12,26301198,13600365,193717738,106149273
11,26073390,13512111,192092746,105461169
10,26338882,13609016,193971758,106216013
9,26066341,13507958,192040876,105428955
8,26253214,13583509,193378074,106017749
7,26216678,13569755,193118294,105912009
6,26195619,13551317,192945999,105764665
5,26134784,13536669,192533442,105652997
4,26012848,13477059,191642602,105185397
1,26218853,13570383,193136067,105919001
3,26279479,13585745,193552070,106034741
2,26072814,13514087,192096538,105479309
0,85792304,53112446,647613434,417350364
