1420263,47186,42671,42635,26676,28661,33601,28338,29936,25713,36649,0
1423546,35657,30148,18477,22999,22251,27106,21776,25647,26014,0,36649
1364487,21254,23863,18060,16306,15332,17619,14054,20754,0,26014,25713
1484442,24254,19671,18030,17734,16440,18768,16401,0,20754,25647,29936
1433500,20314,17204,9324,16154,16397,19604,0,16401,14054,21776,28338
1748962,26699,19227,13348,21312,16278,0,19604,18768,17619,27106,33601
1452172,21574,17017,12724,13172,0,16278,16397,16440,15332,22251,28661
1479554,25349,17819,13663,0,13172,21312,16154,17734,16306,22999,26676
3028057,34985,25780,0,13663,12724,13348,9324,18030,18060,18477,42635
2720375,83264,0,25780,17819,17017,19227,17204,19671,23863,30148,42671
2735332,0,83264,34985,25349,21574,26699,20314,24254,21254,35657,47186
0,2735332,2720375,3028057,1479554,1452172,1748962,1433500,1484442,1364487,1423546,1420263

