15,19989515,19200,80084631,138408
14,26878445,19331,107642094,140212
13,19988574,19195,80080883,138388
12,28014076,19331,112184618,140212
11,8439624,217217,35202775,1721972
10,11092370,217200,45813747,1721880
9,7649047,3088370,56878419,24961224
8,8716928,3087481,61150955,24957668
7,7601509,3087877,56692614,24961812
6,8260777,3087803,59326007,24958956
5,7384824,3195835,57892806,25977844
4,8200582,3194393,61155623,25970796
3,17039249,3193397,96511311,25966812
2,24864167,3193397,127810983,25966812
1,17288288,3193397,97507467,25966812
0,24115380,4215580,126364924,30939480
