12206256,522290,582383,769617,684798,488514,867716,1096069,486258,1085361,1891515,1158480,1020311,0
6401187,784593,771894,832659,801701,829266,816092,896899,758625,1044477,1157499,887611,0,1020311
5948766,513556,722698,872841,800723,794362,836656,969243,544678,913203,1247716,0,887611,1158480
13196139,806294,723483,869076,999717,673568,995072,1500117,536281,1486096,0,1247716,1157499,1891515
9295693,570088,623103,774019,749945,569056,625336,830319,539936,0,1486096,913203,1044477,1085361
6950728,193405,211207,503693,240446,180496,255675,317712,0,539936,536281,544678,758625,486258
11006953,510726,468905,705455,567619,453399,556454,0,317712,830319,1500117,969243,896899,1096069
9580976,291830,284451,629462,365832,286248,0,556454,255675,625336,995072,836656,816092,867716
6854821,228238,269928,513075,363700,0,286248,453399,180496,569056,673568,794362,829266,488514
9279080,281363,319387,616778,0,363700,365832,567619,240446,749945,999717,800723,801701,684798
6895283,543544,531992,0,616778,513075,629462,705455,503693,774019,869076,872841,832659,769617
9028351,274328,0,531992,319387,269928,284451,468905,211207,623103,723483,722698,771894,582383
4168785,0,274328,543544,281363,228238,291830,510726,193405,570088,806294,513556,784593,522290
0,4168785,9028351,6895283,9279080,6854821,9580976,11006953,6950728,9295693,13196139,5948766,6401187,12206256

