29379152,7253060,8650724,7642468,15243264,7040140,7108132,0
30078947,6986120,8500652,7474260,14413788,6892120,0,7108132
28910184,7024880,8441264,7459688,14109104,0,6892120,7040140
31695179,10175520,12974876,10580236,0,14109104,14413788,15243264
18032776,7521496,7707092,0,10580236,7459688,7474260,7642468
17062394,7478044,0,7707092,12974876,8441264,8500652,8650724
17489053,0,7478044,7521496,10175520,7024880,6986120,7253060
0,17489053,17062394,18032776,31695179,28910184,30078947,29379152

