15,401115607,31700737,584366381,141511054
14,454296559,42566054,713354945,193261882
13,3798,3579,29678,28350
12,129661488,16810774,243046247,78832230
11,3795,3576,29678,28350
10,107694338,15343681,208687884,70936859
9,2759,2543,21462,20158
8,85310932,13849518,173887666,62948470
7,3802,3585,29662,28350
6,61659690,12243247,136624065,54285086
5,3798,3579,29678,28350
4,42030016,11275427,105316435,48278812
3,3795,3576,29678,28350
2,51124033,24155538,158596193,97510997
1,3786,3567,29678,28350
0,57023353,15672173,127093536,64402674
