15,406585,172514,3244073,1323284
14,327084,139914,2612561,1083192
13,350989,149742,2805841,1158300
12,394532,170698,3159125,1317184
11,281406,118953,2243629,924636
10,328195,134788,2623421,1041772
9,349661,143006,2796881,1104616
8,394690,165061,3162681,1272120
7,280713,118052,2240173,917632
6,325130,133248,2600153,1030272
5,348429,142422,2788033,1100292
4,394265,163899,3160161,1263156
3,281595,119143,2247189,926032
1,351110,143768,2812129,1114456
2,328651,135652,2628529,1050520
0,289552,130847,2299224,1007727
