15,25117062,15644453,174611955,133078344
14,25153137,15644712,174759757,133081984
13,25395211,15644787,175729463,133083392
12,25909931,15644544,177784988,133079884
11,17559027,15644657,144381380,133080348
10,18845563,15644559,149527548,133079968
9,17982780,15644706,146078207,133081836
8,18972692,15644573,150036124,133080012
7,20437045,15644555,155893464,133079940
6,20751197,15644565,157150092,133079980
5,20662682,15644582,156796120,133080048
4,17374216,15644585,143642072,133080048
3,24017246,15644546,170214248,133079916
2,24206789,15644958,170977792,133085352
1,24229032,15644555,171061412,133079940
0,23168863,15747332,167134883,133694039
