105808269,44400,4296,1138504,1862680,8503744,723776,1547272,261128,1945224,1174096,1052,10272,172996,232300,0
140290499,51220,432,276,2962712,11390812,909948,2278708,365920,2680640,889136,176,3648,1028,0,232300
119530439,167568,280,252,2133376,9474852,715336,1751900,294580,2193204,1429796,664,3116,0,1028,172996
142676395,196760,2412,2320,2406260,11610012,929620,2291968,375596,2761680,1572896,2260,0,3116,3648,10272
60285635,180200,158156,155168,927160,5016052,517284,972768,298296,1437140,1008736,0,2260,664,176,1052
67528711,304812,302104,478984,1236996,5451156,1062360,999176,506788,9852656,0,1008736,1572896,1429796,889136,1174096
47033651,2720256,2784588,2318676,1320320,2319412,1566584,1758552,11130972,0,9852656,1437140,2761680,2193204,2680640,1945224
44396051,1565964,1156876,1235452,1320760,2204200,1346952,9718420,0,11130972,506788,298296,375596,294580,365920,261128
48340395,2095352,2074656,1911932,1047912,5869144,9243648,0,9718420,1758552,999176,972768,2291968,1751900,2278708,1547272
43676507,1263096,1152552,1142136,5439608,10693564,0,9243648,1346952,1566584,1062360,517284,929620,715336,909948,723776
101669155,6286060,7615708,10700592,10219664,0,10693564,5869144,2204200,2319412,5451156,5016052,11610012,9474852,11390812,8503744
73620983,2425964,6582840,11373048,0,10219664,5439608,1047912,1320760,1320320,1236996,927160,2406260,2133376,2962712,1862680
120626975,5823736,9592564,0,11373048,10700592,1142136,1911932,1235452,2318676,478984,155168,2320,252,276,1138504
100099870,10648096,0,9592564,6582840,7615708,1152552,2074656,1156876,2784588,302104,158156,2412,280,432,4296
86614216,0,10648096,5823736,2425964,6286060,1263096,2095352,1565964,2720256,304812,180200,196760,167568,51220,44400
0,86614216,100099870,120626975,73620983,101669155,43676507,48340395,44396051,47033651,67528711,60285635,142676395,119530439,140290499,105808269

