14,1808868,656092,12194009,4656284
13,141231081,72063830,610024213,317244094
12,127837592,66211004,558260021,287419792
11,109655728,58075055,486798581,250862151
10,117861681,62068855,522578769,264335751
9,18238723,6260008,134807966,43242995
8,16622897,5710155,122855211,39445893
7,16034887,5509070,118509092,38057126
6,17569261,6023822,129872618,41609527
4,42292309,14832476,190637943,59532126
5,42087961,14758600,189683322,59216119
3,41971115,14718936,189178671,59070545
2,85505608,29993109,385395039,120374179
1,1392107,869904,23922115,11498772
0,2110686,595603,12356255,3501508
