27059493,25265288,23808734,24485172,25465707,27100287,25695496,0
27464737,25776262,58577502,25542469,27278219,28990886,0,25695496
28185313,26056264,77763836,26535888,27702974,0,28990886,27100287
26678363,25466445,53462514,25826024,0,27702974,27278219,25465707
28031958,26298608,26864663,0,25826024,26535888,25542469,24485172
28602194,28118251,0,26864663,53462514,77763836,58577502,23808734
27582906,0,28118251,26298608,25466445,26056264,25776262,25265288
0,27582906,28602194,28031958,26678363,28185313,27464737,27059493

