5,538726100,28143781,3282787624,184842344
4,544852852,27931910,3308298693,183296052
3,466267314,27726876,2997329955,181781044
2,474320823,27099813,3018576101,177671152
1,471280660,26853696,3005242640,175895608
0,479471966,27295635,3054904584,178392201
