46074315,2414964,1282844,1616576,11145008,3146672,6766696,1311280,4144332,1203928,35952756,0
45532443,2340052,489900,723776,10566316,3393620,6390848,546552,2876584,37630800,0,35952756
44307875,1140448,65864,398336,8471852,1564836,5470876,379264,41009780,0,37630800,1203928
47741171,4660968,2849812,3310048,13468368,3033232,11238128,50006152,0,41009780,2876584,4144332
43045556,920400,655264,231168,3722996,1114516,63966924,0,50006152,379264,546552,1311280
55696327,6781476,6379904,5748848,18510124,80660732,0,63966924,11238128,5470876,6390848,6766696
48254529,3268400,4390152,2530496,92036480,0,80660732,1114516,3033232,1564836,3393620,3146672
63207200,11535428,11023728,88263948,0,92036480,18510124,3722996,13468368,8471852,10566316,11145008
50230215,1615688,61660984,0,88263948,2530496,5748848,231168,3310048,398336,723776,1616576
50131700,48345224,0,61660984,11023728,4390152,6379904,655264,2849812,65864,489900,1282844
86076768,0,48345224,1615688,11535428,3268400,6781476,920400,4660968,1140448,2340052,2414964
0,86076768,50131700,50230215,63207200,48254529,55696327,43045556,47741171,44307875,45532443,46074315

