3988701,1875164,1843032,4838392,1885696,1827872,1850792,1882784,1973112,1870688,1806544,1824728,1847320,0
3447949,1832444,1871224,4925612,1845380,1834856,1835620,1845944,2047124,1852860,1865032,1830104,0,1847320
3989705,1867652,1814480,4830708,1876532,1871776,1865296,1875924,2018036,1922084,1858652,0,1830104,1824728
4110413,1824624,1864096,4887928,1804160,1842104,1834464,1872192,2009372,1869500,0,1858652,1865032,1806544
3467654,1882572,1916672,4937028,1904916,1892748,1851232,1848872,2015592,0,1869500,1922084,1852860,1870688
9891289,2079988,2064568,5068796,2057812,2066772,2028512,2021048,0,2015592,2009372,2018036,2047124,1973112
3105061,1847616,1873252,4902688,1887048,1851768,1832048,0,2021048,1848872,1872192,1875924,1845944,1882784
3302877,1886008,1873160,4921756,1816180,1845040,0,1832048,2028512,1851232,1834464,1865296,1835620,1850792
4123805,1841940,1859640,4890108,1904816,0,1845040,1851768,2066772,1892748,1842104,1871776,1834856,1827872
4083685,1871400,1884656,4951488,0,1904816,1816180,1887048,2057812,1904916,1804160,1876532,1845380,1885696
12735909,4895308,4912288,0,4951488,4890108,4921756,4902688,5068796,4937028,4887928,4830708,4925612,4838392
3955293,1885172,0,4912288,1884656,1859640,1873160,1873252,2064568,1916672,1864096,1814480,1871224,1843032
7425236,0,1885172,4895308,1871400,1841940,1886008,1847616,2079988,1882572,1824624,1867652,1832444,1875164
0,7425236,3955293,12735909,4083685,4123805,3302877,3105061,9891289,3467654,4110413,3989705,3447949,3988701

