3841667,275096,198472,215464,777268,449968,100636,100912,109004,186512,193624,2058528,197668,551632,329236,0
3753559,266292,201064,203736,776524,383864,98180,98744,108848,121916,184692,2038648,181516,572524,0,329236
4269595,1104508,1017632,1004524,182908,172840,109904,122416,97840,135128,102460,402524,171424,0,572524,551632
3283803,242552,151908,203096,153388,187604,97368,97780,90308,111248,117540,489936,0,171424,181516,197668
6683835,4044080,3959312,3913016,282820,155716,234300,250424,189828,227400,246684,0,489936,402524,2038648,2058528
2661003,304564,284092,271764,103836,117908,84860,92332,86120,109804,0,246684,117540,102460,184692,193624
2484687,160744,152824,151068,140044,127524,90616,90008,100316,0,109804,227400,111248,135128,121916,186512
2467959,143464,110752,107404,103360,82028,81088,86668,0,100316,86120,189828,90308,97840,108848,109004
2528623,115172,108124,107468,114176,143488,81724,0,86668,90008,92332,250424,97780,122416,98744,100912
2555415,140872,104808,104788,111704,145052,0,81724,81088,90616,84860,234300,97368,109904,98180,100636
3176411,651520,585708,564660,183820,0,145052,143488,82028,127524,117908,155716,187604,172840,383864,449968
4166743,1475052,1449408,1426376,0,183820,111704,114176,103360,140044,103836,282820,153388,182908,776524,777268
5357103,382848,300652,0,1426376,564660,104788,107468,107404,151068,271764,3913016,203096,1004524,203736,215464
5043031,431760,0,300652,1449408,585708,104808,108124,110752,152824,284092,3959312,151908,1017632,201064,198472
3893684,0,431760,382848,1475052,651520,140872,115172,143464,160744,304564,4044080,242552,1104508,266292,275096
0,3893684,5043031,5357103,4166743,3176411,2555415,2528623,2467959,2484687,2661003,6683835,3283803,4269595,3753559,3841667

