15,10760408,2413845,84329004,20774044
14,16338345,3758802,130171627,32544468
13,10008798,2270629,78335191,19348624
12,14924919,3493903,119006779,30004356
11,20967083,4999567,167787779,42561252
10,23827931,5684431,191246075,48527708
9,22553909,5423299,180723563,46062820
8,33135866,8031895,266140315,67974444
7,35406862,8477823,284538671,72472016
6,50858590,12409944,411413891,105720804
5,35950255,8621889,289703963,73812536
4,21201590,5136416,169324987,43192512
3,24258753,5691329,193124803,48666728
1,33758556,8146889,271037815,69167644
2,23446858,5586249,187692451,47663640
0,20051056,5004097,161316985,42045130
