47017950,18808368,17443060,18119176,30008256,0
45177859,17689932,15625368,17641044,0,30008256
8156424,3761340,3323856,0,17641044,18119176
8307767,3723368,0,3323856,15625368,17443060
9873077,0,3723368,3761340,17689932,18808368
0,9873077,8307767,8156424,45177859,47017950

