17685686,4031636,3652912,3517656,3591588,3516404,3559852,0
21050315,3968856,3573092,3445200,3478592,3446044,0,3559852
9813096,3965984,3539168,3441992,3519864,0,3446044,3516404
22154715,4002608,3576760,3482532,0,3519864,3478592,3591588
9086177,3966208,3544268,0,3482532,3441992,3445200,3517656
22638962,4068656,0,3544268,3576760,3539168,3573092,3652912
10373946,0,4068656,3966208,4002608,3965984,3968856,4031636
0,10373946,22638962,9086177,22154715,9813096,21050315,17685686

