71037210,3998060,5846768,6134992,5026992,4161748,5175312,3796048,0
57926986,3094268,2981080,3262064,3136584,2547756,3176216,0,3796048
66046183,3468864,4773520,4674728,3775220,3305812,0,3176216,5175312
64767575,2988172,3887072,3296504,3124012,0,3305812,2547756,4161748
65410439,3371920,4110436,4523472,0,3124012,3775220,3136584,5026992
69201035,3621816,5106132,0,4523472,3296504,4674728,3262064,6134992
71314999,3798344,0,5106132,4110436,3887072,4773520,2981080,5846768
29449420,0,3798344,3621816,3371920,2988172,3468864,3094268,3998060
0,29449420,71314999,69201035,65410439,64767575,66046183,57926986,71037210

