4983975,79600,104168,212800,135980,80612,73240,78244,87644,91080,66028,102248,116408,162764,216188,0
4379667,36592,39320,41196,58768,52048,48700,41240,39284,48188,54028,47924,52580,56752,0,216188
4917247,39304,42044,47716,36436,55708,45164,40184,37388,36280,45992,37156,52656,0,56752,162764
3514651,33384,22056,38912,39200,42824,25284,31684,47364,38180,42760,31500,0,52656,52580,116408
2894243,34260,28256,31548,34500,51288,31752,35948,33220,27396,35332,0,31500,37156,47924,102248
2595613,26688,32376,32844,38676,59520,40304,38196,36476,33576,0,35332,42760,45992,54028,66028
2448347,33864,28476,35832,37804,60476,49036,33272,34712,0,33576,27396,38180,36280,48188,91080
2245811,26996,25116,15132,32928,64648,48624,39720,0,34712,36476,33220,47364,37388,39284,87644
2095724,34348,25328,24160,37108,48472,39856,0,39720,33272,38196,35948,31684,40184,41240,78244
2335278,42024,30828,29016,45156,61524,0,39856,48624,49036,40304,31752,25284,45164,48700,73240
2214192,52180,37700,44296,66344,0,61524,48472,64648,60476,59520,51288,42824,55708,52048,80612
4760764,57400,37536,35092,0,66344,45156,37108,32928,37804,38676,34500,39200,36436,58768,135980
5094812,42964,26716,0,35092,44296,29016,24160,15132,35832,32844,31548,38912,47716,41196,212800
2613176,31780,0,26716,37536,37700,30828,25328,25116,28476,32376,28256,22056,42044,39320,104168
6271978,0,31780,42964,57400,52180,42024,34348,26996,33864,26688,34260,33384,39304,36592,79600
0,6271978,2613176,5094812,4760764,2214192,2335278,2095724,2245811,2448347,2595613,2894243,3514651,4917247,4379667,4983975

