1216548,19113,23603,19844,36767,27477,38568,24506,25249,24645,36790,0
941475,26452,32926,30068,42011,39441,52255,32014,37092,34468,0,36790
964216,25626,32699,28487,38127,34034,39919,25329,26347,0,34468,24645
989408,21326,27465,23991,34495,36047,43613,26404,0,26347,37092,25249
1214925,19024,26525,18659,34298,30077,35225,0,26404,25329,32014,24506
1367676,37016,40279,36115,54878,52752,0,35225,43613,39919,52255,38568
927445,30485,37953,27791,44595,0,52752,30077,36047,34034,39441,27477
947362,31302,38038,30372,0,44595,54878,34298,34495,38127,42011,36767
1903408,18805,28461,0,30372,27791,36115,18659,23991,28487,30068,19844
1723911,27765,0,28461,38038,37953,40279,26525,27465,32699,32926,23603
1812559,0,27765,18805,31302,30485,37016,19024,21326,25626,26452,19113
0,1812559,1723911,1903408,947362,927445,1367676,1214925,989408,964216,941475,1216548

