7468054,5029457,5637794,6347804,5193939,12735704,4643426,4929836,5024692,6069840,4766287,0
6968712,4466060,5070588,5781961,4668220,12185363,4708969,4367843,4460383,4832149,0,4766287
7566862,5142641,5743444,6453334,5328963,12844316,5328568,5028177,5091896,0,4832149,6069840
7177190,4722304,5322988,6033039,4888229,12428990,4626650,4584818,0,5091896,4460383,5024692
7207693,4637094,5237873,6078866,4797412,12300462,4829663,0,4584818,5028177,4367843,4929836
7280349,4937607,5538344,6379259,4864284,9452244,0,4829663,4626650,5328568,4708969,4643426
15037076,11914724,12156195,13888695,12563198,0,9452244,12300462,12428990,12844316,12185363,12735704
7518385,4937944,5538753,6380231,0,12563198,4864284,4797412,4888229,5328963,4668220,5193939
10776543,6186788,6788130,0,6380231,13888695,6379259,6078866,6033039,6453334,5781961,6347804
8253280,5346263,0,6788130,5538753,12156195,5538344,5237873,5322988,5743444,5070588,5637794
7650025,0,5346263,6186788,4937944,11914724,4937607,4637094,4722304,5142641,4466060,5029457
0,7650025,8253280,10776543,7518385,15037076,7280349,7207693,7177190,7566862,6968712,7468054

