23,1773052,646856,11956782,4589812
22,63015401,33616205,280747177,144256996
21,68500628,36455288,305420968,155779449
20,73798028,39215728,328904460,167311861
19,69120841,35143475,297856163,154995946
18,67826312,34410765,292358918,150802029
17,71411334,36476946,308246059,160544618
16,82899941,43083827,363997545,186035235
15,9912414,3407224,73246579,23538606
14,8938349,3070583,66060208,21210223
13,8997656,3092719,66493561,21364194
12,9534947,3272101,70476893,22602459
11,10370668,3556979,76658146,24569556
10,11278699,3865926,83374125,26702885
9,9440067,3241185,69772052,22389542
8,1575540,563146,7151845,2303452
7,42292299,14832483,190637923,59532186
6,42088009,14758632,189683610,59216335
5,1699,1227,9743,7360
4,41964593,14714653,189116413,59033510
3,41971264,14717419,189153020,59048399
2,41971130,14718952,189178791,59070661
1,1392166,869929,23922483,11498924
0,2138659,604203,12510401,3543986
