2400305,2062092,336360,352928,162548,152684,150492,149252,120976,149972,171392,0
2400347,1600008,4,12,0,4,8,8,4,86396,0,171392
2400287,2400008,0,12,8,12,12,4,38400,0,86396,149972
2400239,1600008,4,12,0,4,12,38400,0,38400,4,120976
2400259,1600012,0,16,0,8,86404,0,38400,4,8,149252
2400295,2400020,12,20,12,86412,0,86404,12,12,8,150492
1200259,3600012,8,12,107100,0,86412,8,4,12,4,152684
2400235,2400012,0,93776,0,107100,12,0,0,8,0,162548
3600254,2400028,38408,0,93776,12,20,16,12,12,12,352928
2400124,2297608,0,38408,0,8,12,0,4,0,4,336360
8038632,0,2297608,2400028,2400012,3600012,2400020,1600012,1600008,2400008,1600008,2062092
0,8038632,2400124,3600254,2400235,1200259,2400295,2400259,2400239,2400287,2400347,2400305

