32,1794357,642808,12070113,4551032
31,49565407,26332423,221374810,111495072
30,53341007,28214685,237535833,118745704
29,54143165,28767053,241581632,122271472
28,52799719,28250934,236462148,121141716
27,42870365,22711259,191445820,96223961
26,48275311,25673248,216693953,107790600
25,45509611,23382772,196151511,104590422
24,48453566,24477047,207583938,107795186
23,50908436,25345713,214833607,114935663
22,50728478,25251690,214126602,114766268
21,7435275,2547727,54964287,17597481
20,6666397,2297371,49251304,15872676
19,5743997,1973007,42452265,13628414
18,6875067,2355988,50822372,16272784
17,7841366,2686366,57967110,18554276
16,6647795,2283611,49131663,15774291
15,5902663,2029164,43620627,14016580
14,7769193,2663580,57429878,18397743
13,6636729,2282715,49044269,15768784
12,6957345,2390750,51418168,16515294
11,1572503,563213,7139967,2303950
10,41964688,14714698,189117027,59033860
9,1801,1299,10453,7898
8,1717,1246,9879,7500
7,41971344,14717465,189153492,59048707
6,42088067,14758647,189683894,59216447
5,42292334,14832502,190638131,59532306
4,1711,1240,9835,7452
3,41971155,14718984,189178991,59070885
2,2043,1368,12840,9216
1,1392210,869944,23922743,11499004
0,2167019,613009,12667546,3588104
