965993,1352885,1419541,1398460,140565,140932,182503,135634,310324,272117,367194,0
1152891,1503646,1493485,1583582,237094,233706,283347,227304,420985,373278,0,367194
1017258,1334639,1502004,1416452,141765,141254,148120,136387,316297,0,373278,272117
1039790,1483680,1546008,1605561,166662,168558,218039,165248,0,316297,420985,310324
706914,1172994,1285696,1277055,9296,6397,50914,0,165248,136387,227304,135634
1042824,1370908,1420841,1401510,55932,53369,0,50914,218039,148120,283347,182503
694146,1215641,1322373,1307666,7562,0,53369,6397,168558,141254,233706,140932
836618,1213454,1317419,1307188,0,7562,55932,9296,166662,141765,237094,140565
5077603,3440878,3183337,0,1307188,1307666,1401510,1277055,1605561,1416452,1583582,1398460
4925600,2892163,0,3183337,1317419,1322373,1420841,1285696,1546008,1502004,1493485,1419541
4762418,0,2892163,3440878,1213454,1215641,1370908,1172994,1483680,1334639,1503646,1352885
0,4762418,4925600,5077603,836618,694146,1042824,706914,1039790,1017258,1152891,965993

