911790,14094,20301,12680,13460,9252,26313,39752,14190,12323,9870,10941,15418,15177,18490,0
903819,3925,3950,7332,5283,2498,11421,36507,5221,2758,3923,3940,4858,14964,0,18490
680568,6540,5668,7998,7994,4900,11142,18112,10765,5035,5594,4725,6909,0,14964,15177
665379,6862,6547,10111,10865,5233,13907,18776,8996,4339,4828,6624,0,6909,4858,15418
600730,3511,4488,4823,4845,1828,4028,25561,7787,4527,4765,0,6624,4725,3940,10941
874589,4206,5637,5975,8976,3846,6032,24404,7810,4119,0,4765,4828,5594,3923,9870
594041,4055,4240,3457,6606,2487,7242,21190,6367,0,4119,4527,4339,5035,2758,12323
756821,6459,8196,7134,9094,3891,13952,25913,0,6367,7810,7787,8996,10765,5221,14190
614779,44329,3915,48519,24075,40838,29281,0,25913,21190,24404,25561,18776,18112,36507,39752
1063439,12716,9753,12783,10797,7764,0,29281,13952,7242,6032,4028,13907,11142,11421,26313
618761,2504,3918,5152,7862,0,7764,40838,3891,2487,3846,1828,5233,4900,2498,9252
626519,4102,7836,7275,0,7862,10797,24075,9094,6606,8976,4845,10865,7994,5283,13460
1143423,4073,7745,0,7275,5152,12783,48519,7134,3457,5975,4823,10111,7998,7332,12680
1468194,9406,0,7745,7836,3918,9753,3915,8196,4240,5637,4488,6547,5668,3950,20301
1204595,0,9406,4073,4102,2504,12716,44329,6459,4055,4206,3511,6862,6540,3925,14094
0,1204595,1468194,1143423,626519,618761,1063439,614779,756821,594041,874589,600730,665379,680568,903819,911790

