2247969,810069,1196906,697540,839941,683657,2574430,781759,1853991,1251728,1158628,0
2734672,1204390,1502133,1188877,914758,919240,3089457,1109170,1345719,1473038,0,1158628
2921954,1472719,1645436,1390028,1104296,1049023,2855707,1364027,1575639,0,1473038,1251728
2894010,1480902,1659632,1306365,979623,972424,2646467,1301292,0,1575639,1345719,1853991
2295458,787071,1300956,811791,962982,897454,2160065,0,1301292,1364027,1109170,781759
4681549,3247229,3337086,3169983,2587993,2474762,0,2160065,2646467,2855707,3089457,2574430
2197527,697975,1059335,758517,972057,0,2474762,897454,972424,1049023,919240,683657
2484525,845339,1171497,1010054,0,972057,2587993,962982,979623,1104296,914758,839941
2941225,799713,1507245,0,1010054,758517,3169983,811791,1306365,1390028,1188877,697540
3260885,1648502,0,1507245,1171497,1059335,3337086,1300956,1659632,1645436,1502133,1196906
2975291,0,1648502,799713,845339,697975,3247229,787071,1480902,1472719,1204390,810069
0,2975291,3260885,2941225,2484525,2197527,4681549,2295458,2894010,2921954,2734672,2247969

