7564032,2742028,3129993,2724200,2790384,4163772,2544064,2393800,2136628,1461028,6216224,0
13529205,11779284,10194830,10698660,7017820,8212280,6569212,6703096,5588112,6221436,0,6216224
6864064,2252396,1554961,1296668,1726884,1474424,1504196,1692604,1997484,0,6221436,1461028
7445878,2335240,2105260,1790364,2103592,2201460,2057900,2131552,0,1997484,5588112,2136628
8519778,2281099,2208722,2120941,1901689,1901889,1916472,0,2131552,1692604,6703096,2393800
7532715,2250952,2081452,2006729,2011592,2253344,0,1916472,2057900,1504196,6569212,2544064
8428978,3028834,3207563,3084553,2014984,0,2253344,1901889,2201460,1474424,8212280,4163772
7872899,3201131,2932548,3009608,0,2014984,2011592,1901689,2103592,1726884,7017820,2790384
10028785,1551941,1973900,0,3009608,3084553,2006729,2120941,1790364,1296668,10698660,2724200
10553387,1861599,0,1973900,2932548,3207563,2081452,2208722,2105260,1554961,10194830,3129993
10071622,0,1861599,1551941,3201131,3028834,2250952,2281099,2335240,2252396,11779284,2742028
0,10071622,10553387,10028785,7872899,8428978,7532715,8519778,7445878,6864064,13529205,7564032

