206609,5,1156,20912,611,4,556,4,537,4,537,2340,4,4,2174,1907,2314,2213,2005,3148,1697,1718,2364,1513,2947,2441,948628,412780,1354064,306098,346302,305967,142619,215767,12779,8974,17964,17007,0
7658,1,1649,14861,124,0,125,0,117,0,1422,873,0,0,24,24,0,0,0,1143,0,24,2674,1046,3546,0,1056,439,233,331,258,237,213,303,728,1312,1751,0,17007
8687,1,2035,14371,176,0,206,0,139,0,1537,1050,0,0,24,24,0,0,0,999,0,0,2226,3078,1010,1918,1641,837,309,558,423,442,470,400,1199,702,0,1751,17964
4457,1,859,7267,51,0,44,0,46,0,597,710,0,0,0,0,0,0,0,698,0,0,1039,1514,688,1064,595,184,112,176,164,101,162,149,122,0,702,1312,8974
4921,1,916,8522,79,0,94,0,91,38,878,753,0,0,0,27,0,0,0,393,24,0,881,587,790,2139,4283,4073,1921,1994,1728,2114,1665,1999,0,122,1199,728,12779
12309,1,1208,21810,119,0,1527,0,731,0,55,503,0,0,0,0,0,0,1729,2263,2262,2535,24,72,26,0,1742,722,1722,454,2170,2550,1201,0,1999,149,400,303,215767
11333,1,817,20333,53,0,1244,0,852,0,70,719,0,0,24,0,0,0,2631,1930,2433,1175,0,96,24,0,1660,601,1393,469,2194,1696,0,1201,1665,162,470,213,142619
12635,1,959,23366,108,0,697,0,1577,0,68,382,0,0,0,0,0,0,1660,5344,1537,2,0,72,28,0,1898,637,1798,620,2066,0,1696,2550,2114,101,442,237,305967
13354,1,1001,22294,81,0,1157,0,1284,0,65,932,0,0,0,0,0,0,3126,1589,1192,3487,24,0,52,0,1839,513,1927,555,0,2066,2194,2170,1728,164,423,258,346302
10370,1,2009,16554,918,0,125,0,90,0,73,863,0,0,1072,2859,1526,2157,0,724,0,0,0,152,101,0,3863,2931,2245,0,555,620,469,454,1994,176,558,331,306098
9413,1,1954,16880,723,0,121,0,192,40,64,915,0,0,2615,2026,968,1172,6,651,14,0,0,158,19,1,3288,2475,0,2245,1927,1798,1393,1722,1921,112,309,233,1354064
