703078,181198,163274,241935,138750,114683,142811,116041,163888,102604,112156,0
749392,37322,29870,62142,62523,41695,41537,43112,40647,29378,0,112156
714139,24610,15706,24322,54185,13700,91397,23702,20690,0,29378,102604
936510,60163,44378,99397,65042,18590,211014,32812,0,20690,40647,163888
716271,48894,31313,49292,72515,49024,122880,0,32812,23702,43112,116041
1018620,147744,167195,241195,158448,124808,0,122880,211014,91397,41537,142811
704270,22060,12747,47876,74675,0,124808,49024,18590,13700,41695,114683
849228,58744,64424,21313,0,74675,158448,72515,65042,54185,62523,138750
1354325,29795,35469,0,21313,47876,241195,49292,99397,24322,62142,241935
1202093,35875,0,35469,64424,12747,167195,31313,44378,15706,29870,163274
1082922,0,35875,29795,58744,22060,147744,48894,60163,24610,37322,181198
0,1082922,1202093,1354325,849228,704270,1018620,716271,936510,714139,749392,703078

