1151007,43989,35721,33408,23529,49455,31533,31022,22154,29421,25352,0
866681,16632,11761,9287,4658,33226,8804,7558,7601,10283,0,25352
875502,22228,29347,11518,5473,29353,12088,11489,11072,0,10283,29421
735152,24778,21543,11180,6099,36445,12924,7673,0,11072,7601,22154
825260,28439,37986,9678,7275,9425,11721,0,7673,11489,7558,31022
805182,24089,17751,11246,9013,33473,0,11721,12924,12088,8804,31533
832935,50816,48551,46194,60366,0,33473,9425,36445,29353,33226,49455
810539,23889,11414,6126,0,60366,9013,7275,6099,5473,4658,23529
1211956,42715,30491,0,6126,46194,11246,9678,11180,11518,9287,33408
1282871,35196,0,30491,11414,48551,17751,37986,21543,29347,11761,35721
1075085,0,35196,42715,23889,50816,24089,28439,24778,22228,16632,43989
0,1075085,1282871,1211956,810539,832935,805182,825260,735152,875502,866681,1151007

