5109333,541544,441276,244244,24856,11976,13976,17820,31476,19776,14804,16124,15556,16792,122616,0
5730508,629896,606544,427004,110728,97812,94436,122244,120840,304512,118088,120876,157648,154836,0,122616
3804215,283844,273396,160472,17792,14564,17420,19468,31436,18732,15972,24000,21432,0,154836,16792
3807710,496172,289472,180364,35848,18432,15980,22180,31380,21908,21248,24468,0,21432,157648,15556
4396079,346368,307336,178888,27148,26048,19288,26528,34576,23180,30556,0,24468,24000,120876,16124
3525524,416544,307256,188020,25828,21960,17036,22336,27928,20400,0,30556,21248,15972,118088,14804
3475467,337816,306168,171704,23564,17984,15392,19884,37952,0,20400,23180,21908,18732,304512,19776
3003587,424072,274300,172132,37260,37056,34448,25948,0,37952,27928,34576,31380,31436,120840,31476
3322019,300888,274292,164048,18928,12952,22568,0,25948,19884,22336,26528,22180,19468,122244,17820
3621584,310836,291628,174816,27328,16432,0,22568,34448,15392,17036,19288,15980,17420,94436,13976
3487151,338824,307720,176540,26728,0,16432,12952,37056,17984,21960,26048,18432,14564,97812,11976
3461115,350412,301632,185988,0,26728,27328,18928,37260,23564,25828,27148,35848,17792,110728,24856
8340857,732740,707464,0,185988,176540,174816,164048,172132,171704,188020,178888,180364,160472,427004,244244
9706942,1130532,0,707464,301632,307720,291628,274292,274300,306168,307256,307336,289472,273396,606544,441276
9356280,0,1130532,732740,350412,338824,310836,300888,424072,337816,416544,346368,496172,283844,629896,541544
0,9356280,9706942,8340857,3461115,3487151,3621584,3322019,3003587,3475467,3525524,4396079,3807710,3804215,5730508,5109333

