712831,12630,12765,12148,15498,10265,15845,14804,20906,15998,21703,0
1128238,19030,18109,16801,24332,19801,20992,22348,28728,20812,0,21703
655080,17021,11892,10856,16082,13994,15445,14744,19333,0,20812,15998
932560,22277,15946,12337,22962,17710,22595,22952,0,19333,28728,20906
671697,14127,12816,10486,15880,12841,16501,0,22952,14744,22348,14804
987089,13072,10488,10575,20063,10918,0,16501,22595,15445,20992,15845
818869,12251,9321,11252,11033,0,10918,12841,17710,13994,19801,10265
890464,14592,13767,10176,0,11033,20063,15880,22962,16082,24332,15498
1599986,12872,9176,0,10176,11252,10575,10486,12337,10856,16801,12148
1459091,14102,0,9176,13767,9321,10488,12816,15946,11892,18109,12765
1354804,0,14102,12872,14592,12251,13072,14127,22277,17021,19030,12630
0,1354804,1459091,1599986,890464,818869,987089,671697,932560,655080,1128238,712831

