15,551246909,221641786,4168741343,1803602944
14,549348754,221641906,4161150466,1803604704
13,822692739,225310823,5332084950,1839226504
12,563486020,225310823,4295258074,1839226504
11,490986678,225319242,4005251238,1839260180
10,501505746,225310826,4047337031,1839226516
9,500754976,225310783,4044332075,1839225064
8,607012588,225310687,4469362619,1839224680
7,499505626,225311693,4039335675,1839229984
6,606526753,225310687,4467419279,1839224680
5,497384393,225310970,4030849555,1839225812
4,606260721,225310687,4466355151,1839224680
3,903367391,230742608,5678088926,1882680436
2,972737679,230742708,5955568027,1882679556
1,967395687,334239475,6853713290,2722796440
0,895555064,338782462,6570728994,2739234498
