7525606,2277104,2312936,5714120,2237644,2257332,2168524,2255112,2193536,2186924,2306080,2246808,0
4299399,2284856,2296128,5751868,2207648,2282040,2262692,2245904,2211564,2223860,2186516,0,2246808
10197802,2303360,2322812,5806704,2252296,2317368,2264224,2206512,2278968,2230192,0,2186516,2306080
4181286,2193080,2249984,5708060,2225200,2249020,2179580,2174736,2172336,0,2230192,2223860,2186924
4410022,2231336,2249532,5724160,2194876,2271952,2207508,2162408,0,2172336,2278968,2211564,2193536
4351222,2285660,2246536,5777016,2198404,2291676,2187304,0,2162408,2174736,2206512,2245904,2255112
4444614,2292492,2292856,5698412,2195296,2279436,0,2187304,2207508,2179580,2264224,2262692,2168524
4061190,2307808,2303040,5745932,2180360,0,2279436,2291676,2271952,2249020,2317368,2282040,2257332
4207762,2262584,2247192,5656616,0,2180360,2195296,2198404,2194876,2225200,2252296,2207648,2237644
12555965,5606088,5653592,0,5656616,5745932,5698412,5777016,5724160,5708060,5806704,5751868,5714120
3721190,2154028,0,5653592,2247192,2303040,2292856,2246536,2249532,2249984,2322812,2296128,2312936
3671706,0,2154028,5606088,2262584,2307808,2292492,2285660,2231336,2193080,2303360,2284856,2277104
0,3671706,3721190,12555965,4207762,4061190,4444614,4351222,4410022,4181286,10197802,4299399,7525606

