15,17444604,6778546,102704950,58190508
14,17394543,6778467,102503268,58189060
13,8214921,6778609,65784788,58189628
12,8291818,6778617,66094069,58190872
11,9378181,6778416,70437548,58188628
10,9424760,6778385,70623744,58188492
9,9332854,6778403,70256192,58188564
8,9386860,6778264,70470503,58186784
7,8677507,6778277,67633079,58186848
6,8812112,6778356,68173044,58188352
5,8888785,6778881,68485652,58194516
4,8772073,6778444,68013320,58188956
3,16302642,6778376,98135387,58188484
2,16401345,6778256,98528407,58186764
1,15768353,6778259,95996451,58186776
0,15458887,6880440,95048471,58791897
