187942699,13277571,6983155,6378565,15753146,6129635,5950057,6215549,5925359,5926109,31917846,0
191298970,15183547,11463786,11770246,12924690,9424144,5297520,5931749,9376194,25648591,0,31917846
186933338,12554951,6306503,5698887,15091999,5482297,5297735,5557590,21749203,0,25648591,5926109
187128025,12614450,6310036,5699983,15144517,5478959,5295410,22049840,0,21749203,9376194,5925359
185737605,7844039,6088400,5999011,7547505,5635353,22058546,0,22049840,5557590,5931749,6215549
185543479,7490065,5840725,5756559,8468072,21860368,0,22058546,5295410,5297735,5297520,5950057
187136250,14101724,6355392,5819671,31260572,0,21860368,5635353,5478959,5482297,9424144,6129635
196661497,20881343,16711801,34124043,0,31260572,8468072,7547505,15144517,15091999,12924690,15753146
188646937,13302830,9536108,0,34124043,5819671,5756559,5999011,5699983,5698887,11770246,6378565
155817529,30067197,0,9536108,16711801,6355392,5840725,6088400,6310036,6306503,11463786,6983155
38312824,0,30067197,13302830,20881343,14101724,7490065,7844039,12614450,12554951,15183547,13277571
0,38312824,155817529,188646937,196661497,187136250,185543479,185737605,187128025,186933338,191298970,187942699

