1201888,935435,416965,412626,409165,414172,413548,402747,415116,409041,0
699888,930395,402571,408150,400978,407421,398030,402698,406402,0,409041
689266,936858,404290,412032,402602,410779,404110,397185,0,406402,415116
710890,929685,399069,400874,406461,406972,398820,0,397185,402698,402747
697084,926612,415267,402880,400219,409358,0,398820,404110,398030,413548
1647000,920337,408425,405188,395951,0,409358,406972,410779,407421,414172
700521,915521,403978,403762,0,395951,400219,406461,402602,400978,409165
654616,924909,400011,0,403762,405188,402880,400874,412032,408150,412626
656116,917897,0,400011,403978,408425,415267,399069,404290,402571,416965
1769428,0,917897,924909,915521,920337,926612,929685,936858,930395,935435
0,1769428,656116,654616,700521,1647000,697084,710890,689266,699888,1201888

