14977806,13204018,12929449,12879597,21158987,12603582,27922655,12215832,16496603,12014708,15708681,0
27272378,25579927,25392490,25416382,12519929,15853340,12946535,15167784,12438972,15543680,0,15708681
14175728,12665413,12594063,12415134,21078924,12272449,28212054,11883391,16081043,0,15543680,12014708
28157113,27028281,26168045,26484039,13118512,16634142,12140905,16084838,0,16081043,12438972,16496603
15558372,13906728,13749760,13568293,20468758,12531194,27186306,0,16084838,11883391,15167784,12215832
68481223,66639997,66419163,66775233,14052317,30120239,0,27186306,12140905,28212054,12946535,27922655
15950327,14287501,14303973,13844187,22808378,0,30120239,12531194,16634142,12272449,15853340,12603582
43882045,42711148,42346572,42375347,0,22808378,14052317,20468758,13118512,21078924,12519929,21158987
12756204,11036628,10867924,0,42375347,13844187,66775233,13568293,26484039,12415134,25416382,12879597
12389109,10959998,0,10867924,42346572,14303973,66419163,13749760,26168045,12594063,25392490,12929449
12564871,0,10959998,11036628,42711148,14287501,66639997,13906728,27028281,12665413,25579927,13204018
0,12564871,12389109,12756204,43882045,15950327,68481223,15558372,28157113,14175728,27272378,14977806

